,Unnamed: 0,language,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,photos,hashtags,link,retweet,quote_url,video,Cleaned Tweets,Cleaned Tweets Further,Location Name,category
513,513,en,1.38627e+18,1.38627e+18,2021-04-25 16:33:36 India Standard Time,25-04-2021,16:33:36,530,115702310.0,flood_fighters,FloodFighters,,"FBU says funding cuts will worsen #public &amp; #firefighter safety &amp; impact of fires, #floods &amp; other emergencies  https://t.co/JJXm6rpuo3",['https://www.fbu.org.uk/news/2021/03/02/englands-fire-services-cut-%c2%a3140m-2016-new-figures-show'],[],"['public', 'firefighter', 'floods']",https://twitter.com/Flood_Fighters/status/1386274689698381824,False,,0,"fbu says funding cuts will worsen public &amp; firefighter safety &amp; impact of fires, floods &amp; other emergencies",fbu says funding cuts will worsen public  amp  firefighter safety  amp  impact of fires  floods  amp  other emergencies,[],flood
514,514,en,1.38624e+18,1.38624e+18,2021-04-25 14:22:54 India Standard Time,25-04-2021,14:22:54,530,1246241095.0,laststraw13,Jack Daw,,#climatechange #overpopulation #massextinction #airpollution #soilerosion #deforestation #oceanpollution #Desertification #environmentdestruction #heatwaves #droughts #floods #wildfires #famine #pandemics when you create a Hell you should expect Devils.,[],[],"['climatechange', 'overpopulation', 'massextinction', 'airpollution', 'soilerosion', 'deforestation', 'oceanpollution', 'desertification', 'environmentdestruction', 'heatwaves', 'droughts', 'floods', 'wildfires', 'famine', 'pandemics']",https://twitter.com/laststraw13/status/1386241799337955328,False,,0,climatechange overpopulation massextinction airpollution soilerosion deforestation oceanpollution desertification environmentdestruction heatwaves droughts floods wildfires famine pandemics when you create a hell you should expect devils.,climatechange overpopulation massextinction airpollution soilerosion deforestation oceanpollution desertification environmentdestruction heatwaves droughts floods wildfires famine pandemics when you create a hell you should expect devils ,[],none
515,515,en,1.38622e+18,1.38622e+18,2021-04-25 12:50:00 India Standard Time,25-04-2021,12:50:00,530,1.31063e+18,scalingecology,Jani Heino,,"A small tributary of the River Iijoki severely flooding this morning. Peak floods about to happen soon, as there is still some snow in the catchment area.  #rivers #floods #spring  https://t.co/WNm0qnEKdO",[],['https://pbs.twimg.com/media/EzzWOVJXsAAP5re.jpg'],"['rivers', 'floods', 'spring']",https://twitter.com/scalingecology/status/1386218419532574720,False,,1,"a small tributary of the river iijoki severely flooding this morning. peak floods about to happen soon, as there is still some snow in the catchment area. rivers floods spring",a small tributary of the river iijoki severely flooding this morning  peak floods about to happen soon  as there is still some snow in the catchment area  rivers floods spring,[],flood
516,516,en,1.38615e+18,1.38615e+18,2021-04-25 08:19:51 India Standard Time,25-04-2021,08:19:51,530,8.19755e+17,hydrology_mdpi,Hydrology MDPI,,Real-Time #Flood Mapping on Client-Side Web Systems Using HAND Model  by Anson Hu and  @demiribr Ibrahim Demir  https://t.co/cq9e2Zsbrm #flood maps #floodrisk #floods #urbanflooding  https://t.co/82zBu23ghl,['https://www.mdpi.com/2306-5338/8/2/65'],['https://pbs.twimg.com/media/EzyYbytWUAEg96Q.jpg'],"['flood', 'flood', 'floodrisk', 'floods', 'urbanflooding']",https://twitter.com/Hydrology_mdpi/status/1386150432444092416,False,,1,real-time flood mapping on client-side web systems using hand model by anson hu and ibrahim demir flood maps floodrisk floods urbanflooding,real time flood mapping on client side web systems using hand model by anson hu and ibrahim demir flood maps floodrisk floods urbanflooding,[],none
517,517,en,1.38609e+18,1.38609e+18,2021-04-25 04:06:40 India Standard Time,25-04-2021,04:06:40,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Heavy Rains cause severe flooding in Chimoré, Bolivia  https://t.co/7mfgFKqiaH  #Chimore #Bolivia #flashflood #flood #rain #landslide #flooding #floods #Cochabamba #CochabambaBolivia #Floodschimore #tropico  https://t.co/X2WX2136nL",['http://bit.ly/3xocI0w'],[],"['chimore', 'bolivia', 'flashflood', 'flood', 'rain', 'landslide', 'flooding', 'floods', 'cochabamba', 'cochabambabolivia', 'floodschimore', 'tropico']",https://twitter.com/UnbelievableEv1/status/1386086719276163073,False,,1,"heavy rains because severe flooding in chimoré, bolivia chimore bolivia flashflood flood rain landslide flooding floods cochabamba cochabambabolivia floodschimore tropico",heavy rains because severe flooding in chimor   bolivia chimore bolivia flashflood flood rain landslide flooding floods cochabamba cochabambabolivia floodschimore tropico,[],flood
518,518,en,1.38609e+18,1.38609e+18,2021-04-25 04:06:37 India Standard Time,25-04-2021,04:06:37,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Heavy Rains cause severe flooding in Chimoré, Bolivia  https://t.co/7mfgFKqiaH  #Chimore #Bolivia #flashflood #flood #rain #landslide #flooding #floods #Cochabamba #CochabambaBolivia #Floodschimore #tropico  https://t.co/pUYRWXXrsH",['http://bit.ly/3xocI0w'],[],"['chimore', 'bolivia', 'flashflood', 'flood', 'rain', 'landslide', 'flooding', 'floods', 'cochabamba', 'cochabambabolivia', 'floodschimore', 'tropico']",https://twitter.com/UnbelievableEv1/status/1386086705690783749,False,,1,"heavy rains because severe flooding in chimoré, bolivia chimore bolivia flashflood flood rain landslide flooding floods cochabamba cochabambabolivia floodschimore tropico",heavy rains because severe flooding in chimor   bolivia chimore bolivia flashflood flood rain landslide flooding floods cochabamba cochabambabolivia floodschimore tropico,[],flood
519,519,en,1.38606e+18,1.38606e+18,2021-04-25 02:02:54 India Standard Time,25-04-2021,02:02:54,530,1.12256e+18,gpatron119,Gabriel Patron,,"This happened on our Earth !!! April, 2021  https://t.co/4duOtTmj2x via @YouTube  #News #NewsoftheWorld #NEWSUPDATE #newsupdates #Nachrichten #Flood #flooding #floods #earthquake",['https://youtu.be/5lZefW_yUz0'],[],"['news', 'newsoftheworld', 'newsupdate', 'newsupdates', 'nachrichten', 'flood', 'flooding', 'floods', 'earthquake']",https://twitter.com/GPatron119/status/1386055571485429765,False,,0,"this happened on our earth !!! april, 2021 via news newsoftheworld newsupdate newsupdates nachrichten flood flooding floods earthquake",this happened on our earth     april  2021 via news newsoftheworld newsupdate newsupdates nachrichten flood flooding floods earthquake,[],none
520,520,en,1.38603e+18,1.38603e+18,2021-04-25 00:07:12 India Standard Time,25-04-2021,00:07:12,530,7.33878e+17,fsairuv,Farista Sairuv,,"In the past 21 years the Horn of #Africa has faced 10 years of #drought. Because of the #ClimateCrisis. They’ve also faced #floods tht destroyed their #homes and #crops, their #wells and #water holes have dried up, and they’ve been #battered by #hurricanes.",[],[],"['africa', 'drought', 'climatecrisis', 'floods', 'homes', 'crops', 'wells', 'water', 'battered', 'hurricanes']",https://twitter.com/FSairuv/status/1386026453863518212,False,,0,"in the past 21 years the horn of africa has faced 10 years of drought. because of the climatecrisis. they have also faced floods tht destroyed their homes and crops, their wells and water holes have dried up, and they have been battered by hurricanes.",in the past 21 years the horn of africa has faced 10 years of drought  because of the climatecrisis  they have also faced floods tht destroyed their homes and crops  their wells and water holes have dried up  and they have been battered by hurricanes ,[],drought
521,521,en,1.38598e+18,1.38598e+18,2021-04-24 20:45:02 India Standard Time,24-04-2021,20:45:02,530,3236368661.0,macd_financial,Macdonald Financial,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/gPS5OCBurF",['https://myf.mg/2AsA'],[],"['floods', 'insurance']",https://twitter.com/Macd_Financial/status/1385975576679358465,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
522,522,en,1.38594e+18,1.25292e+18,2021-04-24 18:21:49 India Standard Time,24-04-2021,18:21:49,530,8.81419e+17,vrai_antichrist,Lucifer le réel antichrist 👑 Satan (officiel) 🌈,,#fogbow #rainbow #doublerainbow #Arcus #orage #orages #thunderstorm #thunderstorms #inondation #inondations #flood #floods #grêle #hail #tornade #tornades #tornado #tornadoes #earthquake #earthquakes #séisme   Prophetic places in Belgium where I live   https://t.co/W5NtHmgWYk,['https://www.rtbf.be/auvio/detail_les-ambassadeurs?id=2761197'],[],"['fogbow', 'rainbow', 'doublerainbow', 'arcus', 'orage', 'orages', 'thunderstorm', 'thunderstorms', 'inondation', 'inondations', 'flood', 'floods', 'grêle', 'hail', 'tornade', 'tornades', 'tornado', 'tornadoes', 'earthquake', 'earthquakes', 'séisme']",https://twitter.com/Vrai_Antichrist/status/1385939533754142721,False,,0,fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods grêle hail tornade tornades tornado tornadoes earthquake earthquakes séisme prophetic places in belgium where i live,fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods gr le hail tornade tornades tornado tornadoes earthquake earthquakes s isme prophetic places in belgium where i live,[],none
523,523,en,1.3859e+18,1.3859e+18,2021-04-24 15:52:58 India Standard Time,24-04-2021,15:52:58,530,1.36091e+18,henricusnature,LearnFromNature_,,Local main river today - water quite normally low ; marker of where the river can come up to ; plaque recognises 2012 #floods #Queensland #Ipswich  https://t.co/LOtHefdapy,[],"['https://pbs.twimg.com/media/Ezu2lfkVcAUxkb8.jpg', 'https://pbs.twimg.com/media/Ezu2lfjVcAEqCm9.jpg', 'https://pbs.twimg.com/media/Ezu2lhjUcAMXF31.jpg', 'https://pbs.twimg.com/media/Ezu2lkHVgAE8sXK.jpg']","['floods', 'queensland', 'ipswich']",https://twitter.com/HenricusNature/status/1385902076660621312,False,,1,local main river today - water quite normally low ; marker of where the river can come up to ; plaque recognises 2012 floods queensland ipswich,local main river today   water quite normally low   marker of where the river can come up to   plaque recognises 2012 floods queensland ipswich,[],flood
524,524,en,1.38588e+18,1.38588e+18,2021-04-24 14:22:47 India Standard Time,24-04-2021,14:22:47,530,8.78147e+17,sopaimages,SOPA Images,,"Yulius Fahik (R) and his brother walk around #destroyed houses during the #aftermath of flash #floods and #landslides that hit several areas in East Nusa Tenggara, #Malaka, #Indonesia on April 16, 2021. Photo by Risa Krisadhi for SOPA Images  https://t.co/TxdUrlHP0l",[],['https://pbs.twimg.com/media/Ezuh8lHVoAMsji1.jpg'],"['destroyed', 'aftermath', 'floods', 'landslides', 'malaka', 'indonesia']",https://twitter.com/sopaimages/status/1385879381730500610,False,,1,"yulius fahik (r) and his brother walk around destroyed houses during the aftermath of flash floods and landslides that hit several areas in east nusa tenggara, malaka, indonesia on april 16, 2021. photo by risa krisadhi for sopa images",yulius fahik  r  and his brother walk around destroyed houses during the aftermath of flash floods and landslides that hit several areas in east nusa tenggara  malaka  indonesia on april 16  2021  photo by risa krisadhi for sopa images,[],flood
525,525,en,1.38588e+18,1.38588e+18,2021-04-24 14:07:47 India Standard Time,24-04-2021,14:07:47,530,7.38239e+17,_tmys_,#TellMeYourStory,,"TMYS Review September 2021 is calling for #shortstories, #essays, #poems. On #displacement and #resettlement caused by #floods. We will start sharing #research papers and news clips from next week, which could serve as great #reference material.  https://t.co/yEphjmZDgt (contd.)  https://t.co/NLixlekHFm",['https://tellmeyourstory.biz/call-for-submissions-September-2021'],['https://pbs.twimg.com/media/EzueSYnVgAInCT7.jpg'],"['shortstories', 'essays', 'poems', 'displacement', 'resettlement', 'floods', 'research', 'reference']",https://twitter.com/_TMYS_/status/1385875608039657485,False,,1,"tmys review september 2021 is calling for shortstories, essays, poems. on displacement and resettlement caused by floods. we will start sharing research papers and news clips from next week, which could serve as great reference material. (contd.)",tmys review september 2021 is calling for shortstories  essays  poems  on displacement and resettlement caused by floods  we will start sharing research papers and news clips from next week  which could serve as great reference material   contd  ,[],none
526,526,en,1.38583e+18,1.38583e+18,2021-04-24 10:51:28 India Standard Time,24-04-2021,10:51:28,530,63069403.0,stanrolfe,Stan Rolfe,,Hey @ScottMorrisonMP what are you doing this long weekend? Come join us in lockdown. It's fun. #Quarantine  #bushfires #floods #vaccination #harassment #climate have I missed anything else you've screwed us on?,[],[],"['quarantine', 'bushfires', 'floods', 'vaccination', 'harassment', 'climate']",https://twitter.com/StanRolfe/status/1385826203051782144,False,,0,hey what are you doing this long weekend? come join us in lockdown. it is fun. quarantine bushfires floods vaccination harassment climate have i missed anything else you have screwed us on?,hey what are you doing this long weekend  come join us in lockdown  it is fun  quarantine bushfires floods vaccination harassment climate have i missed anything else you have screwed us on ,[],none
527,527,en,1.3858e+18,1.38579e+18,2021-04-24 09:00:58 India Standard Time,24-04-2021,09:00:58,530,2532267378.0,thegoodperson18,#VandeMataram#,,"@SobhaBJP @CMOKerala @PMOIndia Same strategy was adopted during Kerala #floods Ask for donation from all quarters, loot the money , finally no development on the ground. Commies are the biggest enemies of development!",[],[],['floods'],https://twitter.com/thegoodperson18/status/1385798393113444355,False,,0,"same strategy was adopted during kerala floods ask for donation from all quarters, loot the money , finally no development on the ground. commies are the biggest enemies of development!",same strategy was adopted during kerala floods ask for donation from all quarters  loot the money   finally no development on the ground  commies are the biggest enemies of development ,[],flood
528,528,en,1.3858e+18,1.3858e+18,2021-04-24 09:00:33 India Standard Time,24-04-2021,09:00:33,530,9.18384e+17,major_madhan,Major Madhan Kumar,,Good morning friends ! If #IndianArmy has to take over critical situations from #floods to transporting #Oxygen then why waste money on so  much of pay &amp; Colonial previlages for #IAS?,[],[],"['indianarmy', 'floods', 'oxygen', 'ias']",https://twitter.com/major_madhan/status/1385798286515134466,False,,0,good morning friends ! if indianarmy has to take over critical situations from floods to transporting oxygen then why waste money on so much of pay &amp; colonial previlages for ias?,good morning friends   if indianarmy has to take over critical situations from floods to transporting oxygen then why waste money on so much of pay  amp  colonial previlages for ias ,[],none
529,529,en,1.38574e+18,1.38574e+18,2021-04-24 05:24:42 India Standard Time,24-04-2021,05:24:42,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Heavy Rainfall and Flooding in Uspantan, Quiche, Guatemala  https://t.co/tesZGfpRYz  #floods #quiche #Guatemala #flooding #uspanatan #FloodingQuiche #flashflood #flood​​​ #rain​​​ #landslide​​​ #heavyrain  https://t.co/eTJ4pXiq6g",['https://bit.ly/2Qjmpg5'],[],"['floods', 'quiche', 'guatemala', 'flooding', 'uspanatan', 'floodingquiche', 'flashflood', 'flood', 'rain', 'landslide', 'heavyrain']",https://twitter.com/UnbelievableEv1/status/1385743967711604742,False,,1,"heavy rainfall and flooding in uspantan, quiche, guatemala floods quiche guatemala flooding uspanatan floodingquiche flashflood flood​​​ rain​​​ landslide​​​ heavyrain",heavy rainfall and flooding in uspantan  quiche  guatemala floods quiche guatemala flooding uspanatan floodingquiche flashflood flood    rain    landslide    heavyrain,[],flood
530,530,en,1.38574e+18,1.38574e+18,2021-04-24 05:24:25 India Standard Time,24-04-2021,05:24:25,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Heavy Rainfall and Flooding in Uspantan, Quiche, Guatemala  https://t.co/tesZGfpRYz  #floods #quiche #Guatemala #flooding #uspanatan #FloodingQuiche #flashflood #flood​​​ #rain​​​ #landslide​​​ #heavyrain  https://t.co/6KmbjvlXOg",['https://bit.ly/2Qjmpg5'],[],"['floods', 'quiche', 'guatemala', 'flooding', 'uspanatan', 'floodingquiche', 'flashflood', 'flood', 'rain', 'landslide', 'heavyrain']",https://twitter.com/UnbelievableEv1/status/1385743895984812033,False,,1,"heavy rainfall and flooding in uspantan, quiche, guatemala floods quiche guatemala flooding uspanatan floodingquiche flashflood flood​​​ rain​​​ landslide​​​ heavyrain",heavy rainfall and flooding in uspantan  quiche  guatemala floods quiche guatemala flooding uspanatan floodingquiche flashflood flood    rain    landslide    heavyrain,[],flood
531,531,en,1.38572e+18,1.38572e+18,2021-04-24 03:51:56 India Standard Time,24-04-2021,03:51:56,530,39844441.0,xoearth,XOEarth,,.@ChuckECheese #1YearToSaveEarth Hire me for a+ sales+social+mktg if you promise do vegan cheese &amp; meat only at Chuck E. Cheese to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/pLI4iXSAgO,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1385720622546751490,False,,0,. 1yeartosaveearth hire me for a+ sales+social+mktg if you promise do vegan cheese &amp; meat only at chuck e. cheese to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5yrs.,  1yeartosaveearth hire me for a  sales social mktg if you promise do vegan cheese  amp  meat only at chuck e  cheese to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5yrs ,[],none
532,532,en,1.38571e+18,1.38571e+18,2021-04-24 03:10:42 India Standard Time,24-04-2021,03:10:42,530,39844441.0,xoearth,XOEarth,,"@MackTrucks #1YearToSaveEarth Hire me for a+ social, mktg, PR if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6",['http://XOEarth.org/INVEST24'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1385710244735508481,False,,0,"1yeartosaveearth hire me for a+ social, mktg, pr if you promise to invest 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5yrs.",1yeartosaveearth hire me for a  social  mktg  pr if you promise to invest 24   of your net inc in nature projects that cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5yrs ,[],none
533,533,en,1.38571e+18,1.38571e+18,2021-04-24 03:05:59 India Standard Time,24-04-2021,03:05:59,530,39844441.0,xoearth,XOEarth,,@AllisonTrans #1YearToSaveEarth Hire me for a+ social &amp; mktg if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6,['http://XOEarth.org/INVEST24'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1385709060071190528,False,,0,1yeartosaveearth hire me for a+ social &amp; mktg if you promise to invest 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5yrs.,1yeartosaveearth hire me for a  social  amp  mktg if you promise to invest 24   of your net inc in nature projects that cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5yrs ,[],none
534,534,en,1.3857e+18,1.3857e+18,2021-04-24 02:30:14 India Standard Time,24-04-2021,02:30:14,530,2923139642.0,q_fill,Quick Fill ,,"While world attention remains focused on the #COVID-19 pandemic, the increasing number of #climate-related #disasters continues to be a growing challenge for agencies.  #fema #emergencymanagement #sandbags #flooding #floods #prepare #preppers #quickfill    https://t.co/aiFVhbCjOg  https://t.co/AO887U6wYa",['https://www.preventionweb.net/news/view/77353'],['https://pbs.twimg.com/media/Ezr-3ThXEAgFTIo.jpg'],"['covid', 'climate', 'disasters', 'fema', 'emergencymanagement', 'sandbags', 'flooding', 'floods', 'prepare', 'preppers', 'quickfill']",https://twitter.com/Q_Fill/status/1385700062915932161,False,,1,"while world attention remains focused on the covid-19 pandemic, the increasing number of climate-related disasters continues to be a growing challenge for agencies. fema emergencymanagement sandbags flooding floods prepare preppers quickfill",while world attention remains focused on the covid 19 pandemic  the increasing number of climate related disasters continues to be a growing challenge for agencies  fema emergencymanagement sandbags flooding floods prepare preppers quickfill,[],none
535,535,en,1.38569e+18,1.38567e+18,2021-04-24 01:58:52 India Standard Time,24-04-2021,01:58:52,530,16659187.0,chuckbaggett,Chuck Baggett's the name. 🏴 Anarchy's the game.,,"@TillmanWeather Does the Boca Chica site SpaceX want to make into a spaceport have a lot of terrible weather, such as hurricanes, floods, and tornadoes, such that maybe it's not such a great location for a spaceport?   #SpaceX #BocaChics #StarBase #SpacePort #Space #Hurricanes #Tornadoes #Floods",[],[],"['spacex', 'bocachics', 'starbase', 'spaceport', 'space', 'hurricanes', 'tornadoes', 'floods']",https://twitter.com/ChuckBaggett/status/1385692169122504707,False,,0,"does the boca chica site spacex want to make into a spaceport have a lot of terrible weather, such as hurricanes, floods, and tornadoes, such that maybe it is not such a great location for a spaceport? spacex bocachics starbase spaceport space hurricanes tornadoes floods",does the boca chica site spacex want to make into a spaceport have a lot of terrible weather  such as hurricanes  floods  and tornadoes  such that maybe it is not such a great location for a spaceport  spacex bocachics starbase spaceport space hurricanes tornadoes floods,[],none
536,536,en,1.38569e+18,1.38569e+18,2021-04-24 01:48:58 India Standard Time,24-04-2021,01:48:58,530,431803907.0,4climatejustice,forclimatejustice,,Climate Change Is Putting Retirement Savings at Risk  #realestate  #retirees #retirement #eldercare #nursinghomes #floods #climatechange #evacuation    https://t.co/2hUqbcCo5p,['https://www.nextavenue.org/coastal-flooding-retirement/'],[],"['realestate', 'retirees', 'retirement', 'eldercare', 'nursinghomes', 'floods', 'climatechange', 'evacuation']",https://twitter.com/4climatejustice/status/1385689675680133120,False,,0,climate change is putting retirement savings at risk realestate retirees retirement eldercare nursinghomes floods climatechange evacuation,climate change is putting retirement savings at risk realestate retirees retirement eldercare nursinghomes floods climatechange evacuation,[],none
537,537,en,1.38568e+18,1.38568e+18,2021-04-24 01:08:23 India Standard Time,24-04-2021,01:08:23,530,2372019155.0,bennytremble,Trem,,"Oh nooo conspiracy confirmed. Ahhh I’m under attack, people asking why #floods nah. I’m just smart, cuz you ain’t seeing any #becky’s lmao 🔥🗡🔥♾✌️🤯",[],[],"['floods', 'becky']",https://twitter.com/bennytremble/status/1385679462814027779,False,,0,"oh nooo conspiracy confirmed. ahhh I am under attack, people asking why floods nah. I am just smart, cuz you are not seeing any becky’s lmao 🔥🗡🔥♾✌️🤯",oh nooo conspiracy confirmed  ahhh I am under attack  people asking why floods nah  I am just smart  cuz you are not seeing any becky s lmao        ,[],none
538,538,en,1.38568e+18,1.38568e+18,2021-04-24 01:03:35 India Standard Time,24-04-2021,01:03:35,530,1944044582.0,b_mcdavitt,Bill McDavitt,,"@wdet (Detroit's NPR station) has a great 4 minute piece ""How Wetlands Can Help Prevent Property Damage and Save Lives During #Floods""  https://t.co/o5Udnb21Ly",['http://bit.ly/3vcZsd8'],[],['floods'],https://twitter.com/B_McDavitt/status/1385678257098477572,False,,0,"(detroit's npr station) has a great 4 minute piece ""how wetlands can help prevent property damage and save lives during floods""", detroit s npr station  has a great 4 minute piece  how wetlands can help prevent property damage and save lives during floods ,[],none
539,539,en,1.38567e+18,1.25292e+18,2021-04-24 00:49:12 India Standard Time,24-04-2021,00:49:12,530,8.81419e+17,vrai_antichrist,Lucifer le réel antichrist 👑 Satan (officiel) 🌈,,"#fogbow #rainbow #doublerainbow #Arcus #orage #orages #thunderstorm #thunderstorms #inondation #inondations #flood #floods #grêle #hail #tornade #tornades #tornado #tornadoes #earthquake #earthquakes #séisme #séismes  13,000 THANKS!   13000 MERCIS !   https://t.co/xfaJuaRJfu",['https://youtu.be/E2BZztj-0ek'],[],"['fogbow', 'rainbow', 'doublerainbow', 'arcus', 'orage', 'orages', 'thunderstorm', 'thunderstorms', 'inondation', 'inondations', 'flood', 'floods', 'grêle', 'hail', 'tornade', 'tornades', 'tornado', 'tornadoes', 'earthquake', 'earthquakes', 'séisme', 'séismes']",https://twitter.com/Vrai_Antichrist/status/1385674638034980872,False,,0,"fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods grêle hail tornade tornades tornado tornadoes earthquake earthquakes séisme séismes 13,000 thanks! 13000 mercis !",fogbow rainbow doublerainbow arcus orage orages thunderstorm thunderstorms inondation inondations flood floods gr le hail tornade tornades tornado tornadoes earthquake earthquakes s isme s ismes 13 000 thanks  13000 mercis  ,[],none
540,540,en,1.38567e+18,1.38567e+18,2021-04-24 00:42:11 India Standard Time,24-04-2021,00:42:11,530,39844441.0,xoearth,XOEarth,,.@Roche #1YearToSaveEarth Hire me for a+ social media &amp; pr if you promise to INVEST 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6,['http://XOEarth.org/INVEST24'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1385672871054176257,False,,0,. 1yeartosaveearth hire me for a+ social media &amp; pr if you promise to invest 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5yrs.,  1yeartosaveearth hire me for a  social media  amp  pr if you promise to invest 24   of your net inc in sust enviro nature to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5yrs ,[],none
541,541,en,1.38566e+18,1.38566e+18,2021-04-23 23:59:51 India Standard Time,23-04-2021,23:59:51,530,394080602.0,gama_ub,GAMA,,"Carmen Llasat from @GAMA_UB on Wednesday 28 at 15:41 #vEGU21 session NH9.5: “Natural hazard event analyses for risk reduction and climate adaptation”, sharing about the October 2019 #floods, #compound and #multi-hazard events in the framework of #climate and environmental change”  https://t.co/mQqnF5ThSx",[],['https://pbs.twimg.com/media/EzrcPvGXsAUZBUD.png'],"['vegu21', 'floods', 'compound', 'multi', 'climate']",https://twitter.com/GAMA_UB/status/1385662218302283779,False,,1,"carmen llasat from on wednesday 28 at 15:41 vegu21 session nh9.5: “natural hazard event analyses for risk reduction and climate adaptation”, sharing about the october 2019 floods, compound and multi-hazard events in the framework of climate and environmental change”",carmen llasat from on wednesday 28 at 15 41 vegu21 session nh9 5   natural hazard event analyses for risk reduction and climate adaptation   sharing about the october 2019 floods  compound and multi hazard events in the framework of climate and environmental change ,[],none
542,542,en,1.38565e+18,1.38565e+18,2021-04-23 23:27:16 India Standard Time,23-04-2021,23:27:16,530,1260167430.0,lifeonthinice,Jenny E. Ross,,"We cannot safely deploy solar #geoengineering to escape the #climate crisis, writes @MichaelEMann. ""What could go wrong with this idea? Well, quite a lot."" #UnintendedConsequences #drought #floods  https://t.co/85QkVbWulQ",['https://www.theguardian.com/commentisfree/2021/apr/22/climate-crisis-emergency-earth-day'],[],"['geoengineering', 'climate', 'unintendedconsequences', 'drought', 'floods']",https://twitter.com/LifeOnThinIce/status/1385654017041211394,False,,0,"we cannot safely deploy solar geoengineering to escape the climate crisis, writes ""what could go wrong with this idea? well, quite a lot."" unintendedconsequences drought floods",we cannot safely deploy solar geoengineering to escape the climate crisis  writes  what could go wrong with this idea  well  quite a lot   unintendedconsequences drought floods,[],none
543,543,en,1.38564e+18,1.38564e+18,2021-04-23 22:39:17 India Standard Time,23-04-2021,22:39:17,530,2351465840.0,rahughes_,Rebecca Ann Hughes,,"Delighted to have my piece about #Venice's St Mark's Cathedral fighting the #floods in @atlasobscura, thank you for all your help @jessicahester!    https://t.co/K9coiwhi7R",['https://www.atlasobscura.com/articles/venice-st-mark-s-floods'],[],"['venice', 'floods']",https://twitter.com/rahughes_/status/1385641943225483265,False,,0,delighted to have my piece about venice's st mark's cathedral fighting the floods in thank you for all your help,delighted to have my piece about venice s st mark s cathedral fighting the floods in thank you for all your help,[],flood
