latitude_dd,longitude_dd,verticalDatumName,siteDescription,stateName,countyName,waterbody,hwm_locationdescription,elev_ft,bank,hwm_notes,flag_date,vdatum_id,vcollect_method_id
30.47643,-91.13722,,Blue House on left of Elm Dr.,LA,East Baton Rouge Parish,comite,"mark located on back side of blue house, to the left of the back door when in back yard. Marked with white HWM disc and lime green HWM tape",,,"Abandoned mark. No clear view of the sky, too many trees in neighborhood and another mark was flagged nearby.",8/26/2016 5:00,,
30.86911,-91.02691999999999,,"Trailer home just past Pretty ck bridge on the left.  Home is on top of the hill, but mark is down low in the yard.",LA,East Feliciana Parish,Pretty Creek,"go down driveway, and youll see an old bench in the yard on the right.  mark is on the tree directly to the right of it.  nail, and flagging with orange paint on the tree",,,ABANDONED. Attempted to GPS. Cannot maintain connections. Constantly loses. Tried several location is the open areas of the flood plain.,8/27/2016 4:00,,
30.34252,-90.99292,NAVD88,AIRLINE HIGHWAY SOUTH BOUND BRIDGE OVER BAYOU MANCHAC,LA,Ascension Parish,AMITE (BAYOU MANCHAC),4TH PILING FROM UPSTREAM SIDE OF BRIDGE ON  RIGHT EDGE OF WATER. SPRAY PAINTED ORANGE. AND FLAGGED WITH ORANGE TAPE.,19.352999999999998,,"Job name: LA-8-08312016
Point Name: LAASC17069a/b
Checked in on PortV-AmiteRM2a/b
GPS controller in EST",8/27/2016 4:00,2.0,6.0
30.4586,-91.043932,,HWM Mudline in front of house left of front door and on left siding of front patio,LA,East Baton Rouge Parish,Near Jones Creek trib to Amite River,In front of house on Arlingford avenue on front porch left of front door. mud stain line marked with sharpie.,,,Abandoned site. Location is clustered near another site in the area.,8/27/2016 5:00,,
30.5277,-90.7001,NAVD88,Brown house silver metal roof,LA,Livingston Parish,Tickfaw,HWM across front of house. HWM tag and flagging on molding left of front door.,47.476000000000006,,Elevation from tapedown to front porch from HWM.,8/26/2016 4:00,2.0,6.0
30.6361,-90.5457,,53775 Lamonica Rd. Independence LA 70443. Nail and HWM tab on door frame inside carport.,LA,Tangipahoa Parish,Natalbany,53568 Lamonica Rd. Independence LA 70443. Nail and HWM tab at end of fence (left side). flagging on mailbox and nail.,,,Abandoned due to comm issues poor coverage.,8/27/2016 4:00,,
30.527959999999997,-90.9619,NAVD88,"Residence of 7573 C Carpenter Ln, Denham Springs, LA, 70726",LA,Livingston Parish,Amite River,"Seed line is located on the walkway overhang post, 1st post closest to C Carpented Ln.",56.648999999999994,,Clear weather. Job Name: LA-8-09032016. Shot Names: LALIV17070a & LALIV17070a.,8/27/2016 4:00,2.0,6.0
30.864309999999996,-91.02378,NAVD88,Richardson Funeral Home,LA,East Feliciana Parish,Pretty Creek,On the left side of the building to the back on the left of the office door.  written on the wall under the overhang near the corner of the office addition on the building.,184.343,Left,,8/27/2016 4:00,2.0,6.0
30.64175,-90.54697,,53775 Lamonica Rd. Independence LA 70443. Nail and HWM tab on door frame inside carport.,LA,Tangipahoa Parish,Natalbany,Friendly Faith Tabernacle: 12017 E. Evans Rd. Independence LA 70443. Nail and HWM tab on the right corner of church building.,,,Abandoned due to comm issues. Had issues at nearby site on previous day but were able to get reading.,8/27/2016 4:00,,
30.94489,-90.85189,NAVD88,Mark in tree at far left relief bridge of the Amite,LA,St. Helena Parish,Amite,Mark in tree at far left relief bridge of the Amite just downstream and left of the bridge opening,188.072,Left,"could not maintain cell service. After numerous attempts to maintain base station info, two shots were obtained but were 0.235 difference between the two.",8/27/2016 4:00,2.0,6.0
30.74789,-90.8585,NAVD88,HWM(10); Beech Grove United Methodist Church; HWM on right side of front door to the church,LA,East Feliciana Parish,Amite,,123.01,,,8/27/2016 4:00,2.0,6.0
30.943890000000003,-90.86878,NAVD88,Kims Nursery,LA,East Feliciana Parish,Amite River,"Nail with USGS HWM disc in 28"" Oak tree in fenceline east of driveway for 18445 Highway 432, Clinton, LA 70722",189.032,Left,Could not maintain connections. Had 1x cell signal. The difference between the two shots was 0.278. Poor shots.,8/27/2016 4:00,2.0,6.0
30.52181,-90.95128000000001,NAVD88,"8217 Shumac St. Denham Springs, LA, 70726",LA,Livingston Parish,Amite River,"Seed line on back side of fence, transferred with level to telephone pole. Telephone pole sits directly behind mailbox at residence.",52.853,,Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17074a & LALIV17074b.,8/27/2016 4:00,2.0,6.0
30.455579999999998,-91.027635,NAVD88,HWM Seedline on left side of porch looking at house at 13947 Katherine Avenue Baton Rouge,LA,East Baton Rouge Parish,Near Lively Bayou trib to Amite River,seed line marked with sharpie on house siding on porch right of front door looking at house near side door.,43.54600000000001,,"Job ID: LA-6-08312016
Used TBM to survey elevation with levels.",8/27/2016 5:00,2.0,6.0
30.309092,-90.609385,NAVD88,sharpie line on telephone pile on off north corner of White house in picture. Marked with HWM in sharpie and HWM white disk and nail.  Flagged with green flagging tape.,LA,Livingston Parish,Amite River,sharpie line on telephone pile on off north corner of White house in picture. Marked with HWM in sharpie and HWM white disk and nail.  Flagged with green flagging tape.,4.268,,"Job name LA-5-08302016 
Checked in @: 46DE56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.59846,-91.07418,NAVD88,Located on the office building at Sonny's Auto Repair.,LA,East Baton Rouge Parish,Comite,Located on the corner of the front right of the building. From front door of office building go to right corner of the building.,76.08,,Used TBM and levels to determine elevation.,8/27/2016 5:00,2.0,6.0
30.231440000000003,-90.91672,NAVD88,"Sharpie mark at left side of  front door of Rental Hall at the American Legion Post 81 located at 421 E City Park Ave, Gonzales, LA 70737",LA,Ascension Parish,Bayou Francois,"Sharpie mark at left side of  front door of Rental Hall at the American Legion Post 81 located at 421 E City Park Ave, Gonzales, LA 70737",7.87,,,8/27/2016 0:00,2.0,6.0
30.85231,-91.02531,NAVD88,"10433 Grant Street, Red brick house",LA,East Feliciana Parish,Pretty Creek,under the carport to the back wall on the right side.  marker line with USGS written on it.,179.666,Left,,8/27/2016 4:00,2.0,6.0
30.63498,-90.53171,,53775 Lamonica Rd. Independence LA 70443. Nail and HWM tab on door frame inside carport.,LA,Tangipahoa Parish,Natalbany,"53533 Fontana rd, Independence LA 70443. Tree to right of house. Marked with nail and HWM tab and flagging. Flagging on mailbox.",,,"Abandoned due to comm issues. Poor coverage in area. Were able to get one HWM within this ""site"" and a HWM at another site very close to this area.",8/27/2016 4:00,,
30.476020000000002,-91.12946,NAVD88,2 houses down on right from pump station,LA,East Baton Rouge Parish,high park canal,"mark located on car port post, on the right side of car port. marked with white HWM disc and lime green HWM tape",53.528,,Used TBM and levels to determine elevation.,8/26/2016 5:00,2.0,2.0
30.485409999999998,-90.93435,NAVD88,"Residence of 29977 Springdale Drive, Denham Springs LA, 70726",LA,Livingston Parish,Amite River,"Seed line located in the backyard of residence. Go through the black metal fence and there will be a very large, 8 x 8 inch wooden beam with a nail and flagging tape. The wood post has electrical outlet attached to it.  Owner was powerwashing house as we arrived so the line may not be there upon surveying.",46.106,,"Job:   LA-8-09012016
Shot: LALIV17082a/b
ChkIn/Out:   07378500a/b
Controller is in EST.",8/27/2016 4:00,2.0,6.0
30.56826,-90.74395,NAVD88,Whiite house  with black shutters,LA,Livingston Parish,TIckfaw,HWM tag on building left of main house. HWM tag and flagging left of doors of side building.,59.455,,"Job name LA-5-09022016 
Point name LALIV17083/b 
Checked in @: 46BC56 
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.30005,-90.648688,NAVD88,sharpie mark on hand rail on North corner of trailer at 25574 Catfish Landing Rd. Maurepass marked as HWM and with green flagging.,LA,Livingston Parish,Amite River,sharpie mark on hand rail on North corner of trailer at 25574 Catfish Landing Rd. Maurepass marked as HWM and with green flagging.,5.504,,"Job name LA-5-08302016 
Checked in @: 46DE56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.434109999999997,-91.04406,NAVD88,HWM on siding behind brick office building at A Brooks Trucking Services LLC near trib Jones Creek,LA,East Baton Rouge Parish,near Jones Creek trib to Amite River,Top sharpie mark at seedline on back of brick office building near tributary Jones creek,41.243,,"Use top sharpie mark. 
JOB name : TBM-LAEAS17085",8/27/2016 5:00,2.0,6.0
30.489140000000003,-91.11404,NAVD88,Beacon Light Baptist Church,LA,East Baton Rouge Parish,hurricane creek,"mark located on left side door of middle building,  just next to the tractor tire. Mark is marked in black sharpie, and the front right most poll is marked with lime green flagging tape",53.601000000000006,,Used TBM and levels to acquire elevation.,8/26/2016 5:00,2.0,2.0
30.61557,-90.75363,NAVD88,Brown house with screened porch and silver metal roof,LA,Livingston Parish,Tickfaw,Mark right of door under awning left of house. Marked with HWM tag and flagging.,70.758,,Set up a temporary benchmark and ran levels to the nail. closed at -0.001 ft.,8/27/2016 4:00,2.0,6.0
30.506359999999997,-90.9129,NAVD88,"Backyard of residence at 30559 Colyell Creek Drive, Denham Springs LA, 70726",LA,Livingston Parish,Amite River,Seed line is located in the backyard of residence on the left side when facing towards the house. The nail is in the 4th from last fence post. Mark was transferred from fence to fence post.,49.606,,Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17088a & LALIV17088b.,8/27/2016 4:00,2.0,6.0
30.75242,-90.98714,NAVD88,Little Sandy Creek off of Hwy 959.  Point is on the West Downstream side of bridge.,LA,East Feliciana Parish,Little Sandy Creek,"mark is approximately 200ft west of bridge that crosses little sandy creek on hwy 959.  off the road by 30ft.  markd with nail, flagging, paint, and debris line flags, and more flagging in tree over side of road.",133.845,Right,,8/27/2016 4:00,2.0,6.0
30.259806,-90.651763,NAVD88,Sharpie mark on south west corner of Black Lake club Bar. Flagged with green flagging and nail with white HWM washer.,LA,Livingston Parish,Amite River,Sharpie mark on south west corner of Black Lake club Bar. Flagged with green flagging and nail with white HWM washer.,5.4879999999999995,,"Job name LA-5-08302016 
Point name: LALIV17092A
Checked in @: 46DE56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.665779999999998,-90.62616,NAVD88,"1128 HWY 43, Independence LA, 70443. Nail and HWM tab to the right of the front door.  Flagging at street.",LA,St. Helena Parish,Tickfaw,"1128 HWY 43, Independence LA 70443. Nail and HWM tab to the right of the front door. Flagging at door and nail.  Our tapedown was to the porch, not the ground.",103.689,,"Job name LA-5-09032016 
Point: LAST.17089a/b
Checked in @: 46BC56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.45095,-91.03873,NAVD88,Brick house on Trammell Dr across street from Twin Oaks Elementary School,LA,East Baton Rouge Parish,Comite,Brick house with green shutters. On front porch column closest to driveway.,42.646,,HWM elevation established using levels from the TBM.,8/27/2016 5:00,2.0,6.0
30.424739000000002,-91.037701,NAVD88,HWM on front porch on left siding looking at residence 3020 Tall Timbers Road,LA,East Baton Rouge Parish,Near Jones Creek trib to Amite River,Seedline marked with sharpie left of front door on left entry siding,39.02,,"Point ID for TBM: TBM-LAEAS17094
Job Name: LA-6-08302016
HWM1 only HWM on site.",8/27/2016 5:00,2.0,6.0
30.535109999999996,-90.90195,NAVD88,"Residence of 32174 Patti Anne Drive, Denham Springs, LA 70726",LA,Livingston Parish,Amite River,"Seed line is located on the outside of the fence at residence. When looking at the house, it will be on the right side. HWM was verified by homeowner.",56.86,,"Clear weather. No GPS issues. Job Name: LA-8-09022016. Shot names: LALIV17095a & LALIV17095b.   **Redundant Shot Average: 57.180  Poor V, but clear skies and no storms. Picture of field sheet uploaded**",8/27/2016 4:00,2.0,6.0
30.50665,-91.09485,NAVD88,Single story house on left side of cedar pointe blvd.,LA,East Baton Rouge Parish,comite,mar located on back door of garage in back of house. seed line marked with sharpie on lower left hand side of door.,55.083999999999996,,Used TBM as origin and levels to determine elevation.,8/26/2016 5:00,2.0,2.0
30.286478999999996,-90.707996,NAVD88,Sharpie mark labled HWM and flagged with nail and HWM washer with green flagging. On NW stairs for 15080 Haynes Rd.,LA,Livingston Parish,Amite River,Sharpie mark labled HWM and flagged with nail and HWM washer with green flagging. On NW stairs for 15080 Haynes Rd.,5.5889999999999995,,Used a level line to a bolt mounted on a tripod and held RTK on top.,8/27/2016 4:00,2.0,6.0
30.697940000000003,-90.94683,,17975 Pride Baywood Road.  Hose is on the South side of the road.  Mark is in the yard on live oak tree approx. 3.5' in diameter.,LA,East Baton Rouge Parish,Taber Creek,"Right side of driveway on a large Live Oak Tree.  Nail, with green USGS Marker, and White with Green poka dotted flagging.",,Right,"ABANDONED, RTK WOULD NOT STAY INITIALIZED AT SITE LONG ENOUGH TO MAKE MEASUREMENT",8/27/2016 4:00,,
30.70422,-90.86411,,HWM(11); Garage Door on the Left of home; Marked with sharpie; Owner: Caassaundra Williams (225)-572-4281,LA,East Baton Rouge Parish,Amite,,,,abandoned due to not being able to find the house with mark with the address or the lat long.,8/26/2016 5:00,,
30.649009999999997,-90.62284,,"1128 HWY 43, Independence LA, 70443. Nail and HWM tab to the right of the front door.  Flagging at street.",LA,St. Helena Parish,Tickfaw,"27768 Ivy Springs Dr. Independence LA, 70443. Nail and HWM tab on tree to the right of the house. Flagging on nail and mailbox.",,,Abandoned. There is another HWM across the street that was flagged and surveyed by team that was assigned to this area.,8/27/2016 4:00,,
30.644940000000002,-90.92719,NAVD88,"HWM(12); Mark on utility shop, back left hand side; Pam Bagents 225-938-8629",LA,East Baton Rouge Parish,Amite,,85.257,,0LAEAS17100-A,8/27/2016 4:00,2.0,6.0
30.63225,-90.61966,NAVD88,"1128 HWY 43, Independence LA, 70443. Nail and HWM tab to the right of the front door.  Flagging at street.",LA,St. Helena Parish,Tickfaw,"34989 HWy 43, Independence LA, 70443. Sharpie mark on the left back corner of the carport (outside wall). Flagging on mailbox.",86.155,,"Job name LA-5-09032016 
Point: LAST.17089b1/b2
Checked in @: 46BC56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.503729999999997,-91.1091,NAVD88,seed line on carport at 5717 Tioga st.,LA,East Baton Rouge Parish,comite,mark is located on left side of car port on the 2nd column on the left. Mark is marked with black sharpie.,54.146,,Used TBM and levels to determine elevation.,8/26/2016 5:00,2.0,2.0
30.46835,-91.06544,NAVD88,Brick house on Cletus Dr across from Northdale Acadamy Magnet School.,LA,East Baton Rouge Parish,Comite,"Mark on right side of house, front corner. Maked with sharpie marker.",48.946000000000005,,Used TBM and levels to establish elevation.,8/27/2016 5:00,2.0,2.0
30.260719,-90.715115,NAVD88,Sharpie mark on center stair stringer above first platform on the front of 22105 Chinquapin Ave. Maursepass 70449 flagged with green survey tape and orange survey flaggs.,LA,Livingston Parish,Amite River,Sharpie mark on center stair stringer above first platform on the front of 22105 Chinquapin Ave. Maursepass 70449 flagged with green survey tape and orange survey flaggs.,6.5295,,Used a string level to bring HWM out into the yard.,8/27/2016 4:00,2.0,6.0
30.60528,-90.79951,NAVD88,Wearhouse/shed,LA,Livingston Parish,Tickfaw,Mark on support beam on outer side of shed. Marked with HWM tag and flagging.,75.946,,"Job name LA-5-09012016 
Point: LALIV17104a1/b1
Checked in @: 46BC34
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.83075,-90.83814,,Mark at deer camp---NO RTK SURVEY HERE,LA,St. Helena Parish,Amite,In Oak tree. Mark at deer camp---NO RTK SURVEY HERE,,Left,IN FIELD NOTE IT WAS NOTED THAT THERE WOULD BE NO WAY TO USE RTK AT THIS SITE.,8/26/2016 5:00,,
30.59902,-90.61015,NAVD88,"1128 HWY 43, Independence LA, 70443. Nail and HWM tab to the right of the front door.  Flagging at street.",LA,St. Helena Parish,Turkey Creek,Nail and HWM tab on tree on east side of Turkey creek Rd (Left side of road coming from HWY 43) Before the cattle guard.,74.327,,"Job name LA-5-09032016 
Point: LAST.17089c1/c2
Checked in @: 46BC56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.223000000000003,-90.81506999999999,NAVD88,"Sharpie mark on NW corner of St Amant Baptist Church located at 10414 Acy Rd, St Amant, LA 70774. Mark is on corner left of front door of church.",LA,Ascension Parish,Saveiro Canal,"Sharpie mark on NW corner of St Amant Baptist Church located at 10414 Acy Rd, St Amant, LA 70774. Mark is on corner left of front door of church.",8.535,,LAASC17106-A,8/26/2016 4:00,2.0,6.0
30.866640000000004,-90.81669000000001,NAVD88,Mark near church on Sandy Darling Creek,LA,St. Helena Parish,Darling Creek,Mark right off road in a tree about 100 feet east of bridge and about 500 feet east of church,181.222,Left,LAST.17107-A,8/27/2016 4:00,2.0,6.0
30.890390000000004,-90.83,,Left bank of Amite River at Hwy 10 crossing,LA,St. Helena Parish,Amite,"Mark in 28"" oak tree on far left side of Amite River about 11 miles east of Clinton.",,Left,"COULD NOT LOCATE DUE TO WRONG LAT AND LONG, POOR PICTURES AND POOR SITE DESCRIPTION.",8/26/2016 5:00,,
30.51287,-91.12949,,Brick house across from Peyton Dr.,LA,East Baton Rouge Parish,comite,seed line on back side of first post to the right of car port. Marked with a black sharpie and lime green flagging tape.,,,Abandoned mark. Site is very close to Glen Oaks High School and the HWM at the school is better with better sky vis.,8/26/2016 5:00,,
30.262263,-90.773012,NAVD88,Sharpie mark labeled HWM  on West side of self storage entry gate flagged with green flagging tape and orange flags.,LA,Livingston Parish,Amite River,Sharpie mark on center stair stringer above first platform on the front of 22105 Chinquapin Ave. Maursepass 70449 flagged with green survey tape and orange survey flaggs.,8.175,,LALIV17110-A,8/27/2016 4:00,2.0,6.0
30.693890000000003,-90.97669,NAVD88,"South side of Pride Baywood road, just East of the pride one stop gas station.  30ft off the road.",LA,East Baton Rouge Parish,Sandy Creek,"Off of Pride Baywood Road (South side) approximately 30ft.  marked with nail and flagging, tree has orange paint circle and the road has an orange arrow.",103.211,Left,NAMED FILE LAEAS1711-A TECH MISSED THE 3RD 1 IN THE SITE NUMBER,8/27/2016 4:00,2.0,6.0
30.19857,-90.81534,NAVD88,Sharpie mark on corner of house at 8691 New River Rd. Mark is at corner of windows at porch.,LA,Ascension Parish,New River,Sharpie mark on corner of house at 8691 New River Rd. Mark is at corner of windows at porch.,7.934,,,8/26/2016 4:00,2.0,6.0
30.49288,-90.74634,NAVD88,Fence next to house,LA,Livingston Parish,Amite,Seed line on fence inside yard. Marker place on fence on the outside of yard. Marked with HWM tag and flagging.,39.683,,Used a 4 foot level and pounded stake in to ground next to nail.,8/26/2016 5:00,2.0,6.0
30.888609999999996,-90.86133000000001,NAVD88,Mark in tree along main stem of Amite River,LA,East Feliciana Parish,Amite,"Nail in 6"" sweet gum on right bank of Amite about 200 feet east of driveway for 18830 Highway 10.",170.352,Right,LAEAS17116-A,8/27/2016 4:00,2.0,6.0
30.56085,-90.84883,NAVD88,"Residence of first house on the left when entering Sharon Kay Drive, Walker LA, 70785",LA,Livingston Parish,Amite,"when parked on Sharon Kay Drive and looking at first house on the left, you should see a red metal shed in the backyard. Along the back of the shed is a seed line and a sharpie line indicating the crest of the flood. there is also flagging that should help you find the location.",63.268,,Strung up a line level in yard to clearer skies. Had favorable conditions for surveying.,8/27/2016 4:00,2.0,6.0
30.65025,-90.97369,NAVD88,"1623 Stoney Point Birch Road, White trailer beside a wooden tin roofed house with a screened in front porch (bayou style house). White shed behind trailer.",LA,East Baton Rouge Parish,SANDY Creek,Mark is located on the front left side of the small white shed located behind the trailer.  marker used,83.485,Right,,8/27/2016 4:00,2.0,6.0
30.3065,-90.94767,NAVD88,RESIDENCE AT 39236 WEST LANE,LA,Ascension Parish,AMITE (,SOUTHWEST COLUMN  IN GROUPING OF FOUR. NEAR THE SOUTH EAST CORNER OF THE HOUSE NEAR DRIVE WAY. NEAR SUCCULENT GARDEN BED,20.098,,,8/27/2016 4:00,2.0,6.0
30.489490000000004,-91.06644,NAVD88,light poll at the end of Evan Brook Dr.,LA,East Baton Rouge Parish,comite,stain line on lap post at the end of Evan Brook Dr. on the left hand side of road. Marked with white paint marker and lime green flagging tape,52.628,,Used TBM and levels to determine elevations.,8/26/2016 5:00,2.0,2.0
30.737140000000004,-90.8415,NAVD88,Left bank at highway 37 crossing,LA,St. Helena Parish,Amite,on pier cap near left abutment under highway 37 crossing,116.387,Left,,8/27/2016 4:00,2.0,6.0
30.73494,-90.8445,NAVD88,Right bank at the highway 37 crossing,LA,East Feliciana Parish,Amite,"In a 8"" sweet gum on right bank at the highway 37 crossing",118.71,Right,,8/27/2016 4:00,2.0,6.0
30.56646,-90.63316,NAVD88,34380 Leonard Ballard Rd. Independence LA 70443. Sharpie mark on the shop  door frame--- to the right of the house at the end of the driveway.,LA,Livingston Parish,Turkey creek,On rear door on shop on left side of property at dead end of street,63.651,,"Job name LA-5-09042016 
Point: LiLIV17117d/e
Checked in @: 46BC56
GPS control in EST
*****Checkout failed on this day but resurvey of sites on 09/06/2016 (Job # LA509062016) confirms that this shot was not affected by weather that caused checkout to fail on 09/04/2016****",8/27/2016 4:00,2.0,6.0
30.534609999999997,-90.84744,NAVD88,"Across the street from 32042 Haliegh Lane, Walker LA, 70785. Fence with seed line.",LA,Livingston Parish,Amite River,"Across the street from 32042 Haleigh lane, Walker Louisiana, is a fence. At the very end of the fence is a seed line with a nail in usgs washer. Look for flagging.",55.5525,,Surveyed with Trimble RTK on temporary benchmark stake. Ran a set of levels to high water mark LALIV17123 and LALIV17126. Closure error was 0.000ft.,8/27/2016 4:00,2.0,2.0
30.575870000000002,-90.65349,NAVD88,35005 River lane Road on the left porch support of the front porch of the house,LA,Livingston Parish,Tickfaw,left post of front porch of house,66.385,,"Job name LA-5-09062016 
Point: LILIV171124a/b
Checked in @: 46BC56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.22605,-90.74001,NAVD88,"Nail and HWM disc  in steps leading down to dock at Thunder Bayou Store at 11191 River Highlands Dr, St Amant, LA 70774
.",LA,Ascension Parish,Amite River Diversion Canal,"Nail and HWM disc  in steps leading down to dock at Thunder Bayou Store at 11191 River Highlands Dr, St Amant, LA 70774",6.3389999999999995,,LAASC17125-A,8/26/2016 4:00,2.0,6.0
30.533759999999997,-90.48748,NAVD88,"Residence of 32012 Haleigh Lane, Walker LA, 70785",LA,Livingston Parish,Amite River,"located at the residence of 32012 Haleigh Lane, Walker GA on the backdoor stairs.",55.233999999999995,,Partly cloudy conditions. Surveyed temporary benchmark for nearby site LALIV17123 since it was the only place in the neighborhood that we could get the RTK to work. Used level line to move HWM to nearby power pole. Ran a set of levels incorporating both High water marks.,8/27/2016 4:00,2.0,6.0
30.61308,-90.99533000000001,NAVD88,HWM(13); HWM on shed behind house; Mark on left side of shed; Chase Nicosia 225-270-2814,LA,East Baton Rouge Parish,Amite,"HWM on shed in backyard, marked with sharpie.",71.3895,,Ran a level line out to yard. Surveyed on stake.Clear skies.,8/27/2016 5:00,2.0,6.0
30.522009999999998,-90.75438,NAVD88,Carport near residence,LA,Livingston Parish,Amite,Line inside carport to the left of residence. HWM tag and flagging tape on front left post of carport.,45.931999999999995,,Strung line level out to outside post on carport. Put stake in ground and collected RTK data on that. Ran Levels to stake to high water mark.,8/27/2016 4:00,2.0,6.0
30.75971,-90.68233000000001,NAVD88,"1669 Stone Rd. Greensburg LA 70441. Sharpie Mark on left, front corner post of fence., by bird house.",LA,St. Helena Parish,Twelve mile Creek,Left corner of chain link fence in front yard,144.136,,last.17129-A,8/27/2016 4:00,2.0,6.0
30.738190000000003,-90.82919,NAVD88,Left side of Amite DS of Highway 37,LA,St. Helena Parish,Amite,Left side of Amite River where it met the bank on a power pole at intersection of Highway 63 and Parish Road 91,123.413,Left,,8/27/2016 4:00,2.0,6.0
30.66228,-90.89556,NAVD88,Left side of Amite River  along Highway 63 1.5 miles upstream of Hwy 16 intersection.,LA,St. Helena Parish,Amite,"In 4"" scrub oak along left side of Amite River  along Highway 63 1.5 miles upstream of Hwy 16 intersection about 200 feet west of highway 63 at entrance gate to gravel mining company.",91.70299999999999,Left,Clear weather. No GPS Issues. Job Name: LA-8-09042016. Shot Names: LAST.17131a & LAST.17131b,8/27/2016 4:00,2.0,6.0
30.55619,-90.96725,NAVD88,HWM(14); Tree in front on Right; Nathaniel Latteye,LA,Livingston Parish,Amite,"High water mark found on tree, with nail and USGS washer. The tree is on the right side of the other HWM LALIV17135.",60.0225,,"Surveyed in a temporary benchmark, then ran a set of levels to the high water marks. Closure was 0.001ft. Tied in HWM LALIV17135.",8/27/2016 5:00,2.0,2.0
30.249309999999998,-90.95947,NAVD88,RESIDENCE AT CALCOTE RO 12339,LA,Ascension Parish,UNKNOWN,"MARKED WITH SHARPIE ION ROD OF HANDRAILS SOUTHEAST OF PORCH CORNER NEAR THE HOME., MARK IS FACING OUTWARD  WHEN LOOKING AT THE FRONT OF THE HOUSE THE MARK IS ON THE FAR RIGHT SIDE..",10.748,,transferred line to stake and set GPS on stake for elevation,8/27/2016 4:00,2.0,6.0
30.55625,-90.96725,NAVD88,HWM(15); Mark on tree in front yard on left; Land Owner: Nathaniel Lattaye,LA,Livingston Parish,Amite,"Mud line on tree on left side of yard, flagged with a nail and a USGS HWM washer.",60.0385,,Ran a set of levels off a temporary benchmark and tied this site in with LALIV17132. *NOTE* The name of the file in the job will be LALIV17134-TBM1 and 2. This was a mistake and should have been named LALIV17135 or LALIV17132.,8/27/2016 5:00,2.0,6.0
30.5201,-90.71545,NAVD88,Pump house by pool behind trailer home,LA,Livingston Parish,Tickfaw,Seed line found inside of pump house next to pool. Leveled out to place HWM tag and flagging on right side of pump house door.,44.699,,"Job name LA-5-09022016 
Point name LALIV17134a/b
Checked in @: 46BC56 
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.652420000000003,-90.90475,NAVD88,Amite River (left side) behind casino upstream of highway 63/16 intersection,LA,St. Helena Parish,Amite,Amite River (left side) behind casino upstream of highway 63/16 intersection in back parking lot on third palm tree towards palm tree.,90.609,Left,Clear weather. No GPS issues. Job Name: LA-8-09042016. Shot Names: LAST.17136a & LAST.17136b.    **Surveyed by Team 8.,8/27/2016 4:00,2.0,6.0
30.550629999999998,-90.71924,NAVD88,Shed behind residence,LA,Livingston Parish,Tickfaw,Line found inside of shed. Leveled out to HWM tag and flagging on left side of door to shed.,51.688,,"Job name LA-5-09022016 
Point name LALIV17137a/b
Checked in @: 46BC56 
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.55313,-90.75506999999999,NAVD88,Shed behind residence,LA,Livingston Parish,Amite,Line in shed behind house. HWM tag and flagging on front right post of shed.,58.108999999999995,,Used a PK nail in the side of the road in order to get RTK elevations. Ran small set of levels to nail in the yard and closed levels at 0.001 ft.,8/27/2016 4:00,2.0,6.0
30.61867,-90.92642,NAVD88,Left side of Amite at the very end of Easterly Ridge Road,LA,Livingston Parish,Amite,Left side of Amite at the very end of Easterly Ridge Road. in a 36 inch live oak almost to house at the end of the road on the east side of the driveway near the house (near split to the field),82.949,Left,"Clear weather. Shot one extra shot because accidentally selected ""Alpha center"" instead of ""Bottom of Antenna mount"". Ran levels from TBM to mark.  Job Name: LA-8-09042016. Shot Names: LALIV17139a & LALIV17139c.    **Surveyed by Team 8.",8/27/2016 4:00,2.0,6.0
30.63842,-90.70593000000001,NAVD88,Carport next to private residence,LA,Livingston Parish,Tickfaw,HWM tag and flagging on front left post of carport to the right of the house.,77.41,,"Job name LA-5-09042016 
Point: LALIV17040a/b
Checked in @: 46BC56
GPS control in EST",8/27/2016 4:00,2.0,6.0
30.42083,-91.032117,,HWM at Episcopal Private High School Track and Field Bleachers,LA,East Baton Rouge Parish,Near Jones Creek trib to Amites River,Seedline marked by sharpie on bleachers at Track Field on campus-side bleachers near second column; near steps.,,,mark was somewhat sloppy possibly due to run-up or activity during event or clean up post event. Mark verified by aerial photography by Civil Air patrol. Did not survey due to comments above and found a better mark in the vicinity.,8/25/2016 5:00,,
30.48716,-90.3368,NAVD88,Tangipahoa River near campground north of I-12,LA,Tangipahoa Parish,Tangipahoa,,30.27,,,8/23/2016 5:00,2.0,2.0
