Unnamed: 0,id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,404: Not Found,skipped,cleaned_caption,cleaned_caption_emoji_rem
590,1.79E+16,"আমাদের ছোট নদী দেখি অফিসের সামনে চলে এসেছে! 😩
#flood #rain #rainyday #flooded",0,24,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/194734649_2777266885936713_589316485726542926_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=p7MKkQQy-TUAX8QmVYb&_nc_ht=scontent.cdninstagram.com&oh=f5bbf94ac88fe1c56a6181671b2412ee&oe=60BB4E7A,https://www.instagram.com/p/CPj97ntnE2s/,2021-06-01T03:10:58+0000,,,FALSE,আমাদের ছোট নদী দেখি অফিসের সামনে চলে এসেছে! 😩 flood rain rainyday flooded,আমাদের ছোট নদী দেখি অফিসের সামনে চলে এসেছে! flood rain rainyday flooded
591,1.79E+16,#flooding #Grapeland,0,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/194709879_536984487677052_1702843067819796673_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=rC3OVDcOzlwAX8xghhe&_nc_oc=AQntq9tUdGrvQKwVF7dlUKZ8IaEIr-8lytR6UZwPSYiyHgZBmolomugqce2gJO6Unok&_nc_ht=scontent.cdninstagram.com&oh=8d70a1f2dd6f86ba770814e44208938b&oe=60BAF7B5,https://www.instagram.com/p/CPmBbv5hMtm/,2021-06-01T22:20:03+0000,,,FALSE,flooding grapeland,flooding grapeland
592,1.79E+16,"CDC urges local gov’t bodies to put disaster response systems, training into action
newsroomgy

The Civil Defence Commission (CDC) is re-emphasizing the responsibility of Neighbourhood Democratic Councils, Community Development Councils, Village Councils and Regional Democratic Councils in conducting assessments and reporting and providing support to residents affected by floods and other natural hazards.

Continuous flooding in communities across Guyana has reinforced the need for these bodies to utilise the training and plans provided by the CDC over the years.

The CDC, with support from the UNDP and IDB was able to improve the National Disaster Risk Management System (DRM) which has the Regional Disaster Risk Management Systems as critical components. This allowed each region to develop its own DRM system in keeping with the wider national mechanism. Plans and systems have been developed and implemented in all ten administrative regions.

#floods #flooding #newsroomgy #newsroom #newsroomgy  #guyana #guyanese #24/7 #592 #facebook #family #igdaily #E1 #georgetown #linden #essequibo #bartica #berbice #demerara",0,22,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPmAaQwHnpK/,2021-06-01T22:11:06+0000,"{'data': [{'id': '17892282101151172'}, {'id': '17878619756308673'}, {'id': '17904830095863136'}]}",,FALSE,"cdc urges local gov’t bodies to put disaster response systems, training into action newsroomgy the civil defence commission cdc is re emphasizing the responsibility of neighbourhood democratic councils, community development councils, village councils and regional democratic councils in conducting assessments and reporting and providing support to residents affected by floods and other natural hazards. continuous flooding in communities across guyana has reinforced the need for these bodies to utilise the training and plans provided by the cdc over the years. the cdc, with support from the undp and idb was able to improve the national disaster risk management system drm which has the regional disaster risk management systems as critical components. this allowed each region to develop its own drm system in keeping with the wider national mechanism. plans and systems have been developed and implemented in all ten administrative regions. floods flooding newsroomgy newsroom newsroomgy guyana guyanese 24 7 592 facebook family igdaily e1 georgetown linden essequibo bartica berbice demerara","cdc urges local gov’t bodies to put disaster response systems, training into action newsroomgy the civil defence commission cdc is re emphasizing the responsibility of neighbourhood democratic councils, community development councils, village councils and regional democratic councils in conducting assessments and reporting and providing support to residents affected by floods and other natural hazards. continuous flooding in communities across guyana has reinforced the need for these bodies to utilise the training and plans provided by the cdc over the years. the cdc, with support from the undp and idb was able to improve the national disaster risk management system drm which has the regional disaster risk management systems as critical components. this allowed each region to develop its own drm system in keeping with the wider national mechanism. plans and systems have been developed and implemented in all ten administrative regions. floods flooding newsroomgy newsroom newsroomgy guyana guyanese 24 7 592 facebook family igdaily e1 georgetown linden essequibo bartica berbice demerara"
593,1.79E+16,"Clearing the Flood Water - every year  during the rains in Kenya many roads are flooded. Nairobi especially sees much of this action - clearing the flood water is necessary more and more since  much land is built on in the path of the rivers.....with the result that the rain water chooses the path of least resistance....... ⠀

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ 

#nairobi 
#nairobikenya 
#itssokenya 
#kenyanphotography 
#kenya 
#kenya🇰🇪 
#rainphotography 
#flooding 
#streetsofkenya 
#everydaykenya 
#lifeinkenya 
#everydayeverywhere 
#everydayafrica 
#africa 
#whyilovekenya 
#kenya365 
#nairobilife 
#igerskenya 
#
#
#
#
#
#
#",0,3,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/194667806_340353167515114_5393792572152424733_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Jfc7kmSdGhUAX-97R0T&_nc_ht=scontent.cdninstagram.com&oh=b6588868717aad5745829cfde6be955f&oe=60BC513C,https://www.instagram.com/p/CPl2UOon-NO/,2021-06-01T20:42:54+0000,,,FALSE,clearing the flood water every year during the rains in kenya many roads are flooded. nairobi especially sees much of this action clearing the flood water is necessary more and more since much land is built on in the path of the rivers.with the result that the rain water chooses the path of least resistance. ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ nairobi nairobikenya itssokenya kenyanphotography kenya kenya🇰🇪 rainphotography flooding streetsofkenya everydaykenya lifeinkenya everydayeverywhere everydayafrica africa whyilovekenya kenya365 nairobilife igerskenya,clearing the flood water every year during the rains in kenya many roads are flooded. nairobi especially sees much of this action clearing the flood water is necessary more and more since much land is built on in the path of the rivers.with the result that the rain water chooses the path of least resistance. nairobi nairobikenya itssokenya kenyanphotography kenya kenya rainphotography flooding streetsofkenya everydaykenya lifeinkenya everydayeverywhere everydayafrica africa whyilovekenya kenya365 nairobilife igerskenya
594,1.79E+16,"Potential for #stormy #weather starting Wednesday night and continuing through Friday. The period of biggest concern is Thursday.

First, #heavyrain is possible. This could lead to localized #flooding, especially in areas of poor drainage. The timing for the threat of heavy #rain and localized flooding is late Wednesday night through late Thursday night.

There is also a slight risk (2 out of 5), mostly west of the #I95 corridor that #thunderstorms could be #severe with #damagingwinds. The timing of the threat for #severestorms is early Thursday afternoon through late Thursday evening. #wx #njwx #pawx #vawx #dewx #mdwx",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPluIBEJO8G/,2021-06-01T19:31:20+0000,"{'data': [{'id': '17900584712007500'}, {'id': '17926145527609078'}]}",,FALSE,"potential for stormy weather starting wednesday night and continuing through friday. the period of biggest concern is thursday. first, heavyrain is possible. this could lead to localized flooding, especially in areas of poor drainage. the timing for the threat of heavy rain and localized flooding is late wednesday night through late thursday night. there is also a slight risk 2 out of 5 , mostly west of the i95 corridor that thunderstorms could be severe with damagingwinds. the timing of the threat for severestorms is early thursday afternoon through late thursday evening. wx njwx pawx vawx dewx mdwx","potential for stormy weather starting wednesday night and continuing through friday. the period of biggest concern is thursday. first, heavyrain is possible. this could lead to localized flooding, especially in areas of poor drainage. the timing for the threat of heavy rain and localized flooding is late wednesday night through late thursday night. there is also a slight risk 2 out of 5 , mostly west of the i95 corridor that thunderstorms could be severe with damagingwinds. the timing of the threat for severestorms is early thursday afternoon through late thursday evening. wx njwx pawx vawx dewx mdwx"
595,1.79E+16,The main lake went from 26-28 acres to now having a surface area of over 40 acres the normally dry over flow creek is 4-5ft deep in some parts with more rain to come #texas #rain #flood #flooding #ranch #ranchlife,0,1,VIDEO,https://video.cdninstagram.com/v/t50.31694-16/10000000_518392139195501_34128917838286940_n.mp4?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VzEmXjjGB7kAX86A_4K&_nc_ht=video.cdninstagram.com&oh=b4e176655c942b084b44a59864a13625&oe=60BAC038,https://www.instagram.com/tv/CPlqsLkgsXv/,2021-06-01T19:03:58+0000,,,FALSE,the main lake went from 26 28 acres to now having a surface area of over 40 acres the normally dry over flow creek is 4 5ft deep in some parts with more rain to come texas rain flood flooding ranch ranchlife,the main lake went from 26 28 acres to now having a surface area of over 40 acres the normally dry over flow creek is 4 5ft deep in some parts with more rain to come texas rain flood flooding ranch ranchlife
596,1.79E+16,"Flooding in Canal Number Two, WBD|| Minister within the Ministry of Public Works, Deodat Indar completed an assessment of the Boerasarie Conservancy Dam, Canal Number Two. 

Cash crops such as pineapples, cherries, pears and others were destroyed by the flood, caused by heavy rainfall. Residents of the Conservancy Dam complained about a loss of livestock (Ministry of Public Works photos) #canalnumber2 #flooding #heavyrainfall☔️ #news #newsroom #guyana🇬🇾",1,133,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPlmzx1HRRW/,2021-06-01T18:27:24+0000,"{'data': [{'id': '17875699049394418'}, {'id': '17875437863414326'}, {'id': '17990935765356405'}, {'id': '17990618239356268'}, {'id': '17911077457746040'}]}",,FALSE,"flooding in canal number two, wbd|| minister within the ministry of public works, deodat indar completed an assessment of the boerasarie conservancy dam, canal number two. cash crops such as pineapples, cherries, pears and others were destroyed by the flood, caused by heavy rainfall. residents of the conservancy dam complained about a loss of livestock ministry of public works photos canalnumber2 flooding heavyrainfall☔️ news newsroom guyana🇬🇾","flooding in canal number two, wbd|| minister within the ministry of public works, deodat indar completed an assessment of the boerasarie conservancy dam, canal number two. cash crops such as pineapples, cherries, pears and others were destroyed by the flood, caused by heavy rainfall. residents of the conservancy dam complained about a loss of livestock ministry of public works photos canalnumber2 flooding heavyrainfall news newsroom guyana"
597,1.79E+16,"Severe flooding and rainfall at Two Brothers, Canal Number One, West Bank Demerara today #flooding #canalnumber1 #heavyrainfall☔️ #climatechange #news #newsroom #guyana🇬🇾",10,266,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/194453293_486279249380207_21861079349187363_n.mp4?_nc_cat=100&vs=17873017526505812_4267411354&_nc_vs=HBksFQAYJEdDMGZsd3R2d191MVJMb0JBQ1BUQXkySnFrMEFia1lMQUFBRhUAAsgBABUAGCRHTlBmcXdzVFRoQk8wNDBEQUJoWEtlY3pFck1WYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb854SBl%2FfQPxUCKAJDMywXQEA7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=F4cy0i_09fAAX9DON0-&_nc_ht=video.cdninstagram.com&oh=adb7a0af10ba014dca0263df34080dba&oe=60BC1CF0&_nc_rid=3dfab63349,https://www.instagram.com/p/CPlmSB4nw7k/,2021-06-01T18:23:44+0000,,,FALSE,"severe flooding and rainfall at two brothers, canal number one, west bank demerara today flooding canalnumber1 heavyrainfall☔️ climatechange news newsroom guyana🇬🇾","severe flooding and rainfall at two brothers, canal number one, west bank demerara today flooding canalnumber1 heavyrainfall climatechange news newsroom guyana"
598,1.79E+16,"Black Bush Polder a ‘serious concern’ as communities still flooded newsroomgy Though measures are in place to mitigate the intense flood situation at Black Bush Polder, Region Six (Corentyne-Berbice), the persistent rainfall is proving to be a challenge.

“The water is still high. Although the sluice and the pumps are working, the water is still building up because of the rain,” Agriculture Minister, Zulfikar Mustapha, told the News Room on Tuesday.

“You got water receding and soon as that happens, the rainfall and situation is bad again. You had heavy rainfall over the last 42-hours and then this morning so the water is building up there. The rain is not giving us any chance,” the Agriculture Minister noted. #blackbushpolder #berbice #berbiceguyana🇬🇾 #flooding #heavyrainfall☔️ #guyana🇬🇾 #news #newsroom",0,64,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPlkJwBnAuM/,2021-06-01T18:04:11+0000,"{'data': [{'id': '17893720325051431'}, {'id': '17907562069825280'}]}",,FALSE,"black bush polder a ‘serious concern’ as communities still flooded newsroomgy though measures are in place to mitigate the intense flood situation at black bush polder, region six corentyne berbice , the persistent rainfall is proving to be a challenge. “the water is still high. although the sluice and the pumps are working, the water is still building up because of the rain,” agriculture minister, zulfikar mustapha, told the news room on tuesday. “you got water receding and soon as that happens, the rainfall and situation is bad again. you had heavy rainfall over the last 42 hours and then this morning so the water is building up there. the rain is not giving us any chance,” the agriculture minister noted. blackbushpolder berbice berbiceguyana🇬🇾 flooding heavyrainfall☔️ guyana🇬🇾 news newsroom","black bush polder a ‘serious concern’ as communities still flooded newsroomgy though measures are in place to mitigate the intense flood situation at black bush polder, region six corentyne berbice , the persistent rainfall is proving to be a challenge. “the water is still high. although the sluice and the pumps are working, the water is still building up because of the rain,” agriculture minister, zulfikar mustapha, told the news room on tuesday. “you got water receding and soon as that happens, the rainfall and situation is bad again. you had heavy rainfall over the last 42 hours and then this morning so the water is building up there. the rain is not giving us any chance,” the agriculture minister noted. blackbushpolder berbice berbiceguyana flooding heavyrainfall guyana news newsroom"
599,1.82E+16,"Flooding at the R.M.Hubbard bridge and boat ramp at State Highway 8 between Douglassville and Maud Texas.
This is flooded pretty bad and the water has went down a little. 
Met a sweet man standing in the water fishing that wanted his picture taken. He will be celebrating his 80th Birthday soon! 
♥️📸🖤
#flood #flooding #rmhubbard #boatramp #wrightpatmanlake #ashleyridgephotography #explorecreateinspire #beautifulyou #photographyislife #justgoshoot #capture #canongear #nature #photooftheday #fishing #bassfishing #followers #followformore",0,7,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPlj5f4hNCe/,2021-06-01T18:01:58+0000,"{'data': [{'id': '17859272954536344'}, {'id': '17923897015617253'}, {'id': '17911258372827570'}, {'id': '18177831601118682'}]}",,FALSE,flooding at the r.m.hubbard bridge and boat ramp at state highway 8 between douglassville and maud texas. this is flooded pretty bad and the water has went down a little. met a sweet man standing in the water fishing that wanted his picture taken. he will be celebrating his 80th birthday soon! ♥️📸🖤 flood flooding rmhubbard boatramp wrightpatmanlake ashleyridgephotography explorecreateinspire beautifulyou photographyislife justgoshoot capture canongear nature photooftheday fishing bassfishing followers followformore,flooding at the r.m.hubbard bridge and boat ramp at state highway 8 between douglassville and maud texas. this is flooded pretty bad and the water has went down a little. met a sweet man standing in the water fishing that wanted his picture taken. he will be celebrating his 80th birthday soon! flood flooding rmhubbard boatramp wrightpatmanlake ashleyridgephotography explorecreateinspire beautifulyou photographyislife justgoshoot capture canongear nature photooftheday fishing bassfishing followers followformore
600,1.79E+16,"53 residents in CDC shelters countrywide following widespread flooding newsroomgy 

The Civil Defence Commission (CDC), in collaboration with regional authorities, is currently accommodating 53 residents at shelters countrywide.

#CDC #floodrelief #flooding #heavyrainfall #floodwaters #floodaid #shelters #newsroom #newsroomgy #news  #guyana #guyanese #24/7 #592 #facebook #family #igdaily #E1 #georgetown #linden #essequibo #bartica #berbice #demerara",0,32,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/194499848_3088008854764563_4707178622756591253_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YiKbhpu_WbUAX9SigjI&_nc_ht=scontent.cdninstagram.com&oh=1b97de05f284d96706ea71704ee879d1&oe=60BADA64,https://www.instagram.com/p/CPlfFlNnMIm/,2021-06-01T17:19:56+0000,,,FALSE,"53 residents in cdc shelters countrywide following widespread flooding newsroomgy the civil defence commission cdc , in collaboration with regional authorities, is currently accommodating 53 residents at shelters countrywide. cdc floodrelief flooding heavyrainfall floodwaters floodaid shelters newsroom newsroomgy news guyana guyanese 24 7 592 facebook family igdaily e1 georgetown linden essequibo bartica berbice demerara","53 residents in cdc shelters countrywide following widespread flooding newsroomgy the civil defence commission cdc , in collaboration with regional authorities, is currently accommodating 53 residents at shelters countrywide. cdc floodrelief flooding heavyrainfall floodwaters floodaid shelters newsroom newsroomgy news guyana guyanese 24 7 592 facebook family igdaily e1 georgetown linden essequibo bartica berbice demerara"
601,1.79E+16,"তোরা যে যা বলিস ভাই, 
বাঙালির পাতে মাছ চাই চাই।
যাকনা চলে বানের জলে ওটুকখানি আস্তাকুড়ে,
জাল ফেললেই কপাল জোরে, 
  মাছতো পাবো ঝুড়ি ভরে।
বিবেক কাকুর নাইকো জানা,
এটাই হলো বাঙালিয়ানা।
.
.
.
.
------------------------------------------------------------------------------------------------------------------------
#ruralphotography #disaster #flooding #riverfront #cyclone #villagers #villagephotography #fishingnet #helpless #environmentday #warldenvironmentday2021 #climateaction 
_________________________________________________________________________
the_culturalbong kolkata.mirror kolkata.wanderlust",2,33,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195577401_303066408136766_6499783562620518382_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=SUYSl7fXOxoAX9Lmlk0&_nc_ht=scontent.cdninstagram.com&oh=5e8a7e0afc89cdc344d3c8961a70ea3b&oe=60BE2B5D,https://www.instagram.com/p/CPrw3XGJ6Tq/,2021-06-04T03:50:43+0000,,,FALSE,"তোরা যে যা বলিস ভাই, বাঙালির পাতে মাছ চাই চাই। যাকনা চলে বানের জলে ওটুকখানি আস্তাকুড়ে, জাল ফেললেই কপাল জোরে, মাছতো পাবো ঝুড়ি ভরে। বিবেক কাকুর নাইকো জানা, এটাই হলো বাঙালিয়ানা। . . . . ruralphotography disaster flooding riverfront cyclone villagers villagephotography fishingnet helpless environmentday warldenvironmentday2021 climateaction _________________________________________________________________________ the_culturalbong kolkata.mirror kolkata.wanderlust","তোরা যে যা বলিস ভাই, বাঙালির পাতে মাছ চাই চাই। যাকনা চলে বানের জলে ওটুকখানি আস্তাকুড়ে, জাল ফেললেই কপাল জোরে, মাছতো পাবো ঝুড়ি ভরে। বিবেক কাকুর নাইকো জানা, এটাই হলো বাঙালিয়ানা। . . . . ruralphotography disaster flooding riverfront cyclone villagers villagephotography fishingnet helpless environmentday warldenvironmentday2021 climateaction _________________________________________________________________________ the_culturalbong kolkata.mirror kolkata.wanderlust"
602,1.82E+16,The rivers around Brazil's Amazon metropolis of Manaus have reached record levels and caused severe flooding after heavy rain. #AmazonRiver #Manaus #Brazil #Flooding,0,0,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/194729177_117448647130112_3374366960661933703_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=1DhEEu4wpbEAX8uQ7sS&_nc_ht=scontent.cdninstagram.com&oh=c568aac2f1d636689371d06dafd45d3b&oe=60BE03BF,https://www.instagram.com/p/CPrrEuarw1r/,2021-06-04T03:00:10+0000,,,FALSE,the rivers around brazil's amazon metropolis of manaus have reached record levels and caused severe flooding after heavy rain. amazonriver manaus brazil flooding,the rivers around brazil's amazon metropolis of manaus have reached record levels and caused severe flooding after heavy rain. amazonriver manaus brazil flooding
603,1.79E+16,"Let’s hope tonight‘s weather is not as crazy as last night’s lightning show and Thunderboomers!
But we will have a lot of rain for the next few days. Keep your umbrella handy and be on the lookout for street flooding. 
#turnarounddontdrown #weather #flooding #abc13weather abc13houston ABC13.com/weather
davidtillmanabc13 elitaabc13 rachelabc13  kevinrothabc13 travisabc13",3,29,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/195100555_213302110628306_9075760774222949253_n.mp4?_nc_cat=105&vs=17924704699590413_3131414059&_nc_vs=HBksFQAYJEdJdi1vQXZTcVloRS04RUFBSVdyXzdWV2xQTjlia1lMQUFBRhUAAsgBABUAGCRHQ0RKcFF2YVBpb1lOVmdLQURUX2lwWjNpTEZlYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaihNSPzNnAQBUCKAJDMywXQBgAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=hMsMVtNovWMAX9nP29z&_nc_oc=AQmO656VD_Sa0RnqIf4MMrQFKBGVtRWfYz2T83UebwPzxeZsUEvZ1K0ERJ1hzWT2GsY&_nc_ht=video.cdninstagram.com&oh=58e901297b2cdca1e0632170ce19baf7&oe=60BF0092&_nc_rid=fac2bf53f5,https://www.instagram.com/p/CPrmnLNjVln/,2021-06-04T02:27:23+0000,,,FALSE,let us hope tonight‘s weather is not as crazy as last night’s lightning show and thunderboomers! but we will have a lot of rain for the next few days. keep your umbrella handy and be on the lookout for street flooding. turnarounddontdrown weather flooding abc13weather abc13houston abc13.com weather davidtillmanabc13 elitaabc13 rachelabc13 kevinrothabc13 travisabc13,let us hope tonight‘s weather is not as crazy as last night’s lightning show and thunderboomers! but we will have a lot of rain for the next few days. keep your umbrella handy and be on the lookout for street flooding. turnarounddontdrown weather flooding abc13weather abc13houston abc13.com weather davidtillmanabc13 elitaabc13 rachelabc13 kevinrothabc13 travisabc13
604,1.79E+16,"Unfortunately today didn’t go as planned, had to help some neighbors with some water rescues... 
•
•
•
•
•
•
•
•
•
•
•#flood #flooding #water #ford #fordf350 #fordporn #forddiesel #dieseltrucks #truck #fordf250 #f350 #f250 #superduty #texas #texastrucks",2,51,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195435105_255414989709638_3771839516452666173_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Daohqvwe4HMAX-PzMcY&_nc_ht=scontent.cdninstagram.com&oh=b85e31cb99a9bd46bc3efe599f0214c9&oe=60BDA464,https://www.instagram.com/p/CPra2S6BZJW/,2021-06-04T00:38:20+0000,,,FALSE,"unfortunately today did not go as planned, had to help some neighbors with some water rescues. • • • • • • • • • • • flood flooding water ford fordf350 fordporn forddiesel dieseltrucks truck fordf250 f350 f250 superduty texas texastrucks","unfortunately today did not go as planned, had to help some neighbors with some water rescues. • • • • • • • • • • • flood flooding water ford fordf350 fordporn forddiesel dieseltrucks truck fordf250 f350 f250 superduty texas texastrucks"
605,1.79E+16,It’s a little moist out today😖 so glad I have a lifted truck 🙌🏻 #texasrain #rainraingoaway #rain #texasgirl #texassummer #flooding #enoughrain #redneckgirls #liftedtrucks #liftedram1500 #nittoridgegrappler #girlswithliftedtrucks #ram #6inchlift #ecodiesel #ecodieselram #longhornedition,2,10,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPravC-A-g2/,2021-06-04T00:37:20+0000,"{'data': [{'id': '18230590861007050'}, {'id': '17911191715836878'}, {'id': '17876244905496125'}]}",,FALSE,it is a little moist out today😖 so glad i have a lifted truck 🙌🏻 texasrain rainraingoaway rain texasgirl texassummer flooding enoughrain redneckgirls liftedtrucks liftedram1500 nittoridgegrappler girlswithliftedtrucks ram 6inchlift ecodiesel ecodieselram longhornedition,it is a little moist out today so glad i have a lifted truck texasrain rainraingoaway rain texasgirl texassummer flooding enoughrain redneckgirls liftedtrucks liftedram1500 nittoridgegrappler girlswithliftedtrucks ram 6inchlift ecodiesel ecodieselram longhornedition
606,1.80E+16,Over it... #stopalready #rain #flooding,4,7,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/196899732_186656683248299_5262427275416040750_n.mp4?_nc_cat=104&vs=17893147706134110_1132298636&_nc_vs=HBksFQAYJEdKUnp2QXVyeWt4bHc2a0FBQzcxZjdlNTVRZEpia1lMQUFBRhUAAsgBABUAGCRHTmJWdFF2VFJLUldWbUlDQUprWm1Mb1lKdXhYYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbcrM33yK3zPxUCKAJDMywXQCKZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=e4H2xtG6yeAAX-e99St&_nc_ht=video.cdninstagram.com&oh=eb089a8c8d34c20b49b086ff021847a9&oe=60BF217E&_nc_rid=740992d81b,https://www.instagram.com/p/CPrZBGUgBj2/,2021-06-04T00:23:50+0000,,,FALSE,over it. stopalready rain flooding,over it. stopalready rain flooding
607,1.79E+16,"#belair #flooding 
Fun times doing doordash in this nonsense",1,4,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/196774012_314239390348113_2657281220486526226_n.mp4?_nc_cat=102&vs=17893365647056978_1987380387&_nc_vs=HBksFQAYJEdIeUl1Z3RSY3p5UHpCMEJBQkoxYXU4d2pfQWtia1lMQUFBRhUAAsgBABUAGCRHT1d5cEF2Z3plNWt5X0VCQUVaNmJldkVFSjk0YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbW8LGbuu%2FCQBUCKAJDMywXQDh3S8an754YEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=WyqKg9NwlhEAX-fSURp&_nc_ht=video.cdninstagram.com&oh=315626be2e8f8f29f78f6eddaefdd1da&oe=60BDE893&_nc_rid=7bc54512ea,https://www.instagram.com/p/CPrUOSpH09L/,2021-06-03T23:41:31+0000,,,FALSE,belair flooding fun times doing doordash in this nonsense,belair flooding fun times doing doordash in this nonsense
608,1.79E+16,"Dangerous road conditions have been reported across the Austin area due to flooding. Remember: Turn around, don’t drown! You can always check local conditions at atxfloods.com. #austin #weather #rain #flooding",9,550,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPrQHxHjDDU/,2021-06-03T23:04:36+0000,"{'data': [{'id': '18154878856091334'}, {'id': '17898883483957117'}, {'id': '17924492224628533'}]}",,FALSE,"dangerous road conditions have been reported across the austin area due to flooding. remember turn around, do not drown! you can always check local conditions at atxfloods.com. austin weather rain flooding","dangerous road conditions have been reported across the austin area due to flooding. remember turn around, do not drown! you can always check local conditions at atxfloods.com. austin weather rain flooding"
609,1.80E+16,"#vedder
#flooding",0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/195867080_122929083245581_6207938926036405606_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=5M-PXKdszAQAX_MO9gS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e19f2412843d3c345e99cb00e7a324ce&oe=60BFFFC9,https://www.instagram.com/p/CPuV3HZjhk_/,2021-06-05T03:52:28+0000,,,FALSE,vedder flooding,vedder flooding
