,id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,keyword,hashtag,children
12,17910471457769157,"#LakeMead the largest reservoir in America, is half in Nevada and half in Arizona. Yet while Arizona gets 17% of the water Nevada only gets 2%. Even more, Nevada doesn't use its full 2%! So don't blame #LasVegas Everybody likes to say Vegas hotels are using all the water, yet they only consume about 6% of Las Vegas total usage! Who to blame? Well you could blame California, which consumes 27%. But really just blame mother nature who gives us droughts and floods and earthquakes and volcanoes and so on. We are all at the mercy of a climate and ecology that is always changing. After all, Nevada has been a ocean many times before. The earth is in constant change, on time scales so large we can barely perceive it. We are just tiny little ants along for the ride with minimal ability to steer our own course. #Drought #ClimateChange 🇺🇸🇦🇹🇧🇪🇨🇦🇨🇿🇩🇰🇫🇮🇫🇷🇩🇪🇬🇷🇭🇺🇮🇹🇮🇪🇳🇱🇳🇿🇳🇴🇵🇹🇵🇱🇷🇺🇪🇸🇸🇪🇨🇭🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿 #America #Austria #Australia #Belgium #Canada #CzechRepublic #Denmark #Finland #France #Germany #Greece #Ireland  #Italy #Netherlands #NewZealand #Norway #Poland #Portugal #Russia #Spain #Sweden #Switzerland  #GreatBritain #England #Scotland #Wales",0,4,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP__qDYD-IY/,2021-06-12T00:24:47+0000,none,drought,"{'data': [{'id': '17918811040701388'}, {'id': '17913516775737790'}]}"
13,18002552755336674,Top 3 Tips to save water! #SouthCoastSaves #Drought,0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/199564012_335823031392540_5648527971386411273_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=R_jKUOcE43YAX83nq2i&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d19e70cacb90f7de04d74c4f201391f3&oe=60C98F80,https://www.instagram.com/p/CP_-i_pFaQS/,2021-06-12T00:15:06+0000,none,drought,
14,17909656585791778,"No Filter needed! Beautiful evening recharging my batteries with my little family! 

#sunsets #familytime #drought #stlaurentriver  #sun #fridaynight",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199818169_565960041091485_2348520776052259633_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=issLwUWPkgUAX_FoRUC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=024c8db8fafc213743bd0a66f2241f6a&oe=60C98CFA,https://www.instagram.com/p/CP_-RaiAkWH/,2021-06-12T00:12:41+0000,none,drought,
15,17895281408035682,"Help your plants beat the heat and the drought with a new layer of mulch. Mulch retains water to help your plants stay hydrated and so that you don't have to water them as much. ☀️🌻💦
We have easy ordering with delivery online at www.organicsolutionsinc.net/store
#shopsmall #shoplocal #smallbusinessmatters #supportsmallbusiness #organicmulch #hardwoodmulch #mulch #premiummulch #mulchdelivery #mulchinstallation #wauconda #barrington #arlingtonheights #glencoe #lakeforest #johnsburg #garden #gardening #landscape #curbappeal #beaththeheat #drought #helpyourplants",0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/200303117_216216193523482_8272582847949927449_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=tBjapdmjtuMAX8JFdEE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9702ca1eea4fdaa9ad25e9aea71e9689&oe=60C8490A,https://www.instagram.com/p/CP_-DY9A3Vt/,2021-06-12T00:10:46+0000,drought,drought,
16,17884926689196780,"""Way she goes boys, way she goes."" Got just a small shower, only enough to barely wet the surface. Praying for something more substantial soon!

#norain #drought #missedus #wayshegoes",4,41,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.31694-16/199526233_159171639462962_1952735094361702037_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=UjrdcPe6vAsAX_fwlzy&_nc_ht=video-sea1-1.cdninstagram.com&oh=f4435bc95276fe9efced3efd19aa5dcf&oe=60C843B0,https://www.instagram.com/p/CP_9jpAnHT4/,2021-06-12T00:06:41+0000,none,drought,
17,17870294969513490,"There is usually water flowing in this river, but alas, there is none. Sadly, California is facing another drought just two years after the last one ended. If there is no water, there is no life. #savewatersavelife 💦

#drought #riverbed #babyitshotoutside #hikingadventures #wanderlust #waterislife #landscape #hike #rocks #view #offthebeatenpath #nature #ilovehiking #outdoors #simplyadventure #heatwave #nowaternolife #raysoflight #socalhiker #optoutside #climatechange #sunnydays #nature #wilderness #wildernessculture #naturelovers #scenery #naturecolors #neverstopexploring #outdoortherapy",3,24,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199185663_510270080216889_3929661450443970535_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GtjcR_ZdWVEAX9h4DIE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d7f7fc2a91c25ab50f568b2b34321553&oe=60C8C3BF,https://www.instagram.com/p/CP_9M8ZFAVL/,2021-06-12T00:03:20+0000,drought,drought,
18,17918446534695424,"Once again #California is making life bad for other states. Why? Because due to the Colorado River Pact of 1922, annually CA gets 27% of the reservoir's water supply. Colorado gets 23%, Arizona 17%, Utah 11%, even Mexico gets 9%. You know how much Nevada gets? A measly 2% !! But here's the real kicker - since 2002 #LasVegas has added 750,000 new residents, but during the same time period cut its water usage in half! Yes thanks to all sorts of water conservation efforts #Vegas does NOT even use its 2% allotment! But guess which state has been consuming MORE than their allotment? Yes California. As for the larger picture of drought conditions throughout the southwestern states? Nobody knows how long it will last. But considering Colorado, Utah and even California have numerous rivers within their own borders, it's high time to re-allocate the allotment amount.  #LakeMead #Drought 🇺🇸🇦🇹🇧🇪🇨🇦🇨🇿🇩🇰🇫🇮🇫🇷🇩🇪🇬🇷🇭🇺🇮🇹🇮🇪🇳🇱🇳🇿🇳🇴🇵🇹🇵🇱🇷🇺🇪🇸🇸🇪🇨🇭🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿 #America #Austria #Australia #Belgium #Canada #CzechRepublic #Denmark #Finland #France #Germany #Greece #Ireland  #Italy #Netherlands #NewZealand #Norway #Poland  #Russia #Spain #Sweden #Switzerland  #GreatBritain #England #Scotland #Wales",0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199300507_193589669320127_3428154658316373405_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=4ZNdSEICtuEAX_7c9Nz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4c932c5d131add665ee6e4ced47be34c&oe=60C9375B,https://www.instagram.com/p/CP_80AlDfry/,2021-06-11T23:59:55+0000,none,drought,
19,17889707984232628,"#EZTalk #英文時事片語

上週甚至有幾天雨像是用倒的一樣，
每天出門都要記得帶傘。

✅come down in bucket 傾盆大雨

點擊聆聽真人發音
follow國際大小事，同步提升英文實力！

#英文 #英語 #生活 #英文筆記 #英文單字 #english #learnenglish #學英文 #dailyenglish #dailyword #vocabulary #drought #weather_front",0,2,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP_8xrrM0MG/,2021-06-11T23:59:36+0000,none,drought,"{'data': [{'id': '18116985535228521'}, {'id': '18154959988194764'}, {'id': '17889967979123542'}]}"
20,17984760502371426,"💰💰 there’s a drought and the water bills are high! 

Let’s lower your water bill by installing our premium turf.

Many options to choose from. 
Short, long, medium, and pet friendly❗️

DM for your free quote 🚨 

Find us on Yelp @ Handy Chris 🤙🏽

#artificialgrass #turf #landscape #drought #save #money #handyman #services",0,9,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP_2xF9BM3y/,2021-06-11T23:07:06+0000,none,drought,"{'data': [{'id': '17942020435505745'}, {'id': '17879067002377290'}, {'id': '17916829972740078'}, {'id': '17901847894988468'}]}"
21,18214366651073889,"Running a little low #lakecasitas #drought #adventuresdonedaly 
•
•
•
•
•
#visitventura #downtownventura #instatravel #travelphotography #travelgram #getoutstayout #greatshotz #travelstoke #stayandwander #ig_shotz #earthfocus #ourplanetdaily #welivetoexplore #awesome_earthpix #wanderlust #visitcalifornia #ojai #ojaivalley #idhikethat #venturacounty #todayscalifornia #djidrone #mavicair2 #earthgallery #californiadreaming
#ourgoldenstate #flashbackfriday",3,57,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199642977_3838759019554819_2999822286809504490_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=rZv1l8MBpSAAX8OSl2X&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=08ac54da76667c8d1537001cb15d83d5&oe=60C92684,https://www.instagram.com/p/CP_191KACKh/,2021-06-11T23:00:06+0000,none,drought,
22,17879761667311819,"Swoosh X maharishi
www.swooshoriginal.com
#nike #logo #swoosh #collaboration #brand #sport #sports #design #art #fashion #mode #clothes #fun #funny #aesthetic #wallpaper #blog #website #art #artwork #draw #drawing #black #white #maharishi #volcano #waves #dragon #drought #elements",1,9,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199880539_1107060116791253_7331282666437159285_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=WVqDwfPSvZUAX8Ybk9r&_nc_oc=AQkF-A_UyjPeiauvP6HwmF67x45j06DeJjgvQkpUQxSaRQgM7PcpnBm-Tc43rKjogHc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=910b1f76e797cc63b04d272ed6eb0b59&oe=60C90CBE,https://www.instagram.com/p/CP_1QSzJxde/,2021-06-11T22:53:53+0000,none,drought,
23,17915326708774204,"You may have to get this shot before the river dries up.  #HorseshoeBend#ColoradoRiver #Arizona #travel#desert#drought
.
.
.
.

#outdoors  #explore #hiking #ocean #summer #camping #travel #landscape #adventure #mountainlifer mountainlifemedia##canoncameras#road trip#earhpix#Photography #thecreatorclass #illgrammers #pnwwonderland #artofvisuals #visualsgang",0,14,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199111436_351748116292154_1517465551662950868_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=f4y7aAUnseEAX9GDskd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=187a2ddd5b2aa647c566f720bdc69578&oe=60C9ABED,https://www.instagram.com/p/CP_zcdWMfUI/,2021-06-11T22:38:04+0000,none,drought,
24,17880830651349060,"Have you been here? What was your experience outbackspectacular. We thoroughly enjoyed the night.
YouTube link https://youtu.be/JELR78_tx2w 
#jaggsjourneys #outbackspectacular #heartland #queenslandtourism #drought #farmers #australianoutbackspectacular #australiancattledog #outbackaustralia",0,14,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199166184_358655815681788_1928054245202057976_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=yUCjseOIUmwAX9ukdL8&_nc_oc=AQn_u2zlP8YD4C2KyzR7Qd6ugtl4yuoFfVDilTf79xuQqUgtbGSE4b7Wzx5J7Zzt_c8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7f8a05dd51fea01d48ba291bd3cd337a&oe=60C8F068,https://www.instagram.com/p/CP_ylUwhURG/,2021-06-11T22:30:32+0000,none,drought,
0,18171307708124190,"Western Oregon saw a rainy weekend, but not enough to make a difference at the Cascara Campground boat launch at Fall Creek State Recreation Site. This launch plus the North Shore and Winberry boat launches are all closed because of low water conditions. The boat launches at Lowell and Dexter state recreation sites on Dexter Reservoir are open.

Image description: A green, grassy area where there's normally reservoir water at this time of year. The boat launch and dock is close and the dock is on ground. 
#drought
#OregonStateParks",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/200180054_299735155187764_8701094350069518928_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ApZOnxDe3LgAX8M6MXi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=09fa84738ca5c607383ed3acc2713a99&oe=60CD245F,https://www.instagram.com/p/CQG16tIrhEe/,2021-06-14T16:14:25+0000,drought,drought,
1,17929147084604742,"Two facts. One, It’s camping season. Two, we are going through a terrible drought out West. Please be a responsible steward of the land and forgo camp fires and any fire related activities while in the forest. The forest fires are becoming more frequent and larger in scope year after year. Only we can stop it from happening. #forestfires #protectourwildlife #drought #droughtrelief #fireseason #stewardoftheearth #earthdayeveryday🌎 #responsiblecamping #campingseason",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/200841547_496648041668222_4779131038162029186_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0wr41aXfXzYAX9J6w4C&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=89263253338a2ac8e995de7e526d6d41&oe=60CC68DB,https://www.instagram.com/p/CQG16xBsOHD/,2021-06-14T16:14:22+0000,none,drought,
2,17844218585613798,"Follow letsknowthis_dailynews for latest news in meme format.

#pmindia #pmmodi #modi #modiji #un #landdegradation #desertification #drought #globalnews #latestnews #dailynews #dailycurrentaffairs #dailynewsupdate",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/201269958_128204252669847_8252832872683753321_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=BbL1NMzuLvgAX-3DBy3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7db05bdd43ca4d738b435dd93885d82d&oe=60CC06E0,https://www.instagram.com/p/CQG1vFij3Gr/,2021-06-14T16:12:46+0000,none,drought,
3,17887516007257076,"This week I'm reminded of this scence from the Sandlot. Often time I feel like Beny the Jet, but instead of baseball it's fly fishing. Weather will not stop me from fishing, but this week in the state of utah, and possible more this summer, we may need to call it on fishing and head to the proverbial ""pool."" With extreme drought and record heat waves on the horizon our fish are in real danger. It's not about how tough you are or how much you love fishing, it's about preserving the future of our fisheries. We ought to be good stewards of our fisheries and do all we can to preserve them for future enjoyment. Giving up a few days of fishing now to help preserve better fishing days in the future is a small sacrifice. If you really can't go without fishing, then travel somewhere where it is much cooler. Give the fish that are trapped in this heat wave a break, go to the ""pool"" literally or figuratively.",1,0,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQG1u_BjuP4/,2021-06-14T16:12:45+0000,none,drought,"{'data': [{'id': '17904417436896861'}, {'id': '18156378208085130'}, {'id': '17959962286439071'}, {'id': '18232032094009306'}, {'id': '17880985460301159'}, {'id': '17865077864498556'}]}"
4,17918890147696194,"#raspberry state after #transplant and many #hotdays ! 

#rasberries #growingrasberries #coloradorasberries #growfruit #fruit #grow #garden #hot #summer #dry #drought",0,0,CAROUSEL_ALBUM,,https://www.instagram.com/p/CQG1nx1HTz6/,2021-06-14T16:11:46+0000,none,drought,"{'data': [{'id': '17972201176403615'}, {'id': '18155833882091664'}, {'id': '17915458354767329'}]}"
5,17920069177706955,California is experiencing a severe drought 🥵 with state officials predicting that reservoir levels will reach a record low later this summer. Conserving water and practicing good fire safety will be very important as we approach hotter and drier months. Start good habits now.,1,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/200307855_963581024186097_1099146303501880257_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=BsELuhyusIgAX8jBKBn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6ad308f5846dc931ff7164ab5ac139d7&oe=60CB8C2E,https://www.instagram.com/p/CQG1cgJjHbU/,2021-06-14T16:10:18+0000,drought,drought,
6,17940672442520289,"Will The OR Drought Affect Turf Seed Supply?

The 2021 grass seed crop is going to be very interesting as inventory stocks on many turf, forage, and cover crop seed species are at all-time lows, according to GO Seed of Salem, OR. The current drought in Oregon is affecting the industry.
.
.
.
.
.
.
.
#Drought #TurfSeed #Supply #2021 #GrassSeed #Inventory #Stocks #Landscape #LawnCare #Summer #Fall #Winter #Season #AllTimeLows #TurfMagazine",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/201085651_352339242986167_6544593339404789942_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=4aow_y5zUs8AX-UE_UR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0ca6316bbb989e5304204886076ccdc5&oe=60CC2074,https://www.instagram.com/p/CQG0i1-givN/,2021-06-14T16:02:25+0000,none,drought,
7,17901253589016352,"The use of ollas can save a gardener time, energy, and water. Some also report that their vegetable gardens produce more lush plants with higher productivity.

So, how does it work? 

The principle is simple. A clay pot is buried with only the opening on top visible above the soil surface. It is then filled with water. The porous walls of the clay pot allow water to dissipate into the soil as needed. 

If the soil is dry, the water inside will release faster as the soil roots “pull” it out. Likewise, if there is a recent saturating rainfall the water in the olla will remain until the surrounding soil dries. 

Did you know about this watering method? If not, will you be trying it out? 

#olla #ollamethod #producersmarket #drought #organic #eco #ecofriendly #clay #energy #wateringmethod",2,16,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/200253644_819774915329487_3315411032841316730_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=dO-ee4NIs5EAX8fC9pf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=57948495445776c0c528189c248b0394&oe=60CC5B78,https://www.instagram.com/p/CQG0X_jjIJl/,2021-06-14T16:00:53+0000,none,drought,
8,17969409628408705,"Our dried, crumbling, brown front lawn is proof that we need both the sunshine and the storms. 

There is goodness in the less beautiful days… that we do grow to miss when all we are soaking in is the sunshine.

Life is such a metaphor.

#metaphor #drought #goodandbadtimes #godisgood #mountainsandvalleys",0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/200758951_4253906594667326_4370320544882201565_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=K3mVuK7EG2QAX92dUv3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=727da77f5edd58058818d5a32b14401b&oe=60CD0865,https://www.instagram.com/p/CQGy6XvjdpQ/,2021-06-14T15:48:06+0000,none,drought,
