,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,Manual Labels,Auto Label,language,urls,Unnamed: 13,photos,hashtags,link
9838,1.32e+18,2020-11-01 12:44:02 India Standard Time,01-11-2020,12:44:02,530,122141725.0,saajeda_b,🌋Saajeda🌋🌀🌪🌊🇹🇿,🌋🌀🌊🌪October 2020 Major Natural Hazards and Disasters Summary:   https://t.co/KYqzBFakQL  #hazards #disaster #flooding #floods #volcano #eruption #landslides #cyclone #hurricane #typhoon #earthquake #tsunami #NaturalHazards #October #October2020 #2020,none,,en,['http://naturalhazardsanddisasters.blogspot.com/2020/10/october-2020-major-natural-hazards.html?m=1'],,[],"['hazards', 'disaster', 'flooding', 'floods', 'volcano', 'eruption', 'landslides', 'cyclone', 'hurricane', 'typhoon', 'earthquake', 'tsunami', 'naturalhazards', 'october', 'october2020']",https://twitter.com/Saajeda_B/status/1322799042372489216
9839,1.32e+18,2020-11-01 12:32:32 India Standard Time,01-11-2020,12:32:32,530,62054489.0,jerayawara,Onerazz Channel Services,Highway Police said Road 304 between kilometre markers 194-195 in Nadi district of Prachin Buri province is impassible as the tunnel is still flooded. #BangkokPost #Thailand #weather #floods Earlier report |  https://t.co/J5kprLLDRj  https://t.co/IIww7m21BM  https://t.co/r8BnxkyJrr,flood,,en,"['https://www.bangkokpost.com/thailand/general/2012051/korat-villages-hit-by-flash-floods', 'https://onerazzchannelservices.wordpress.com/2020/11/01/highway-police-said-road-304-between-kilometre-markers-194-195-in-nadi-district-of-prachin-buri-province-is-impassible-as-the-tunnel-is-still-flooded-bangkokpost-thailand-weather-floods-earlier/']",,[],"['bangkokpost', 'thailand', 'weather', 'floods']",https://twitter.com/jerayawara/status/1322796146989948929
9840,1.32e+18,2020-11-01 12:32:31 India Standard Time,01-11-2020,12:32:31,530,3145585729.0,onerazz,OCS Channel,Highway Police said Road 304 between kilometre markers 194-195 in Nadi district of Prachin Buri province is impassible as the tunnel is still flooded. #BangkokPost #Thailand #weather #floods Earlier report |  https://t.co/1CnkaxgMY8  https://t.co/yVrwBF4b9L  https://t.co/AbUB0NWSbJ,flood,,en,"['https://www.bangkokpost.com/thailand/general/2012051/korat-villages-hit-by-flash-floods', 'https://onerazzchannelservices.wordpress.com/2020/11/01/highway-police-said-road-304-between-kilometre-markers-194-195-in-nadi-district-of-prachin-buri-province-is-impassible-as-the-tunnel-is-still-flooded-bangkokpost-thailand-weather-floods-earlier/']",,[],"['bangkokpost', 'thailand', 'weather', 'floods']",https://twitter.com/onerazz/status/1322796143584120834
9841,1.32e+18,2020-11-01 12:25:56 India Standard Time,01-11-2020,12:25:56,530,60017224.0,peninsulaqatar,The Peninsula Qatar,"A super #typhoon weakened after barrelling through the southern part of the #Philippines' main island of #Luzon on Sunday, with officials reporting at least four deaths, power supply outages, infrastructure damage and flash #floods  #TyphoonGoni   https://t.co/ak3ZpIi17C",flood,,en,"['https://thepeninsulaqatar.com/article/01/11/2020/Typhoon-Goni-weakens-as-it-crosses-Philippines,-4-dead']",,[],"['typhoon', 'philippines', 'luzon', 'floods', 'typhoongoni']",https://twitter.com/PeninsulaQatar/status/1322794486506921984
9842,1.32e+18,2020-11-01 12:06:15 India Standard Time,01-11-2020,12:06:15,530,9.48e+17,tsaindiaprog,Turtle Survival Alliance INDIA,"Krishna helps us connect with the local #communities beside assisting in #population and #nest #surveys, #turtle #husbandry and #animal #rescues during annual #Kaziranga #floods.",none,,en,[],,[],"['communities', 'population', 'nest', 'surveys', 'turtle', 'husbandry', 'animal', 'rescues', 'kaziranga', 'floods']",https://twitter.com/TSAINDIAPROG/status/1322789531465048065
9843,1.32e+18,2020-11-01 12:03:14 India Standard Time,01-11-2020,12:03:14,530,1.27e+18,qsocvitpune,VIT Pune Quizzing Society,"Comment down your answers below. The 'Natural Disasters' Quiz is on 1st November, 2020 at 8pm!  #vitp #vitpune #quiz #quizzes #quizzing #vitqsoc #vitpqsoc #quizsociety #quizzingsociety #trivia #facts #education #gk #generalknowledge #quizoftheday #disaster #wildfire #floods  https://t.co/1pCkJRXV14",none,,en,[],,['https://pbs.twimg.com/media/Elt9XocU4AAoi8H.jpg'],"['vitp', 'vitpune', 'quiz', 'quizzes', 'quizzing', 'vitqsoc', 'vitpqsoc', 'quizsociety', 'quizzingsociety', 'trivia', 'facts', 'education', 'gk', 'generalknowledge', 'quizoftheday', 'disaster', 'wildfire', 'floods']",https://twitter.com/qsocvitpune/status/1322788771910230019
9844,1.32e+18,2020-11-01 11:41:28 India Standard Time,01-11-2020,11:41:28,530,20583561.0,bangkokpostnews,Bangkok Post,Highway Police said Road 304 between kilometre markers 194-195 in Nadi district of Prachin Buri province is impassible as the tunnel is still flooded. #BangkokPost #Thailand #weather #floods  Earlier report |  https://t.co/C5PqjiKEpJ  https://t.co/Tz92zt4V7G,flood,,en,['https://www.bangkokpost.com/thailand/general/2012051/korat-villages-hit-by-flash-floods'],,[],"['bangkokpost', 'thailand', 'weather', 'floods']",https://twitter.com/BangkokPostNews/status/1322783297030610944
9845,1.32e+18,2020-11-01 11:02:18 India Standard Time,01-11-2020,11:02:18,530,4778325732.0,hyderabadmpost,Hyderabadmorningpost-City News,It's the first time in living memory of #Hyderabad that two major #floods occurred within a week. Not even...  https://t.co/2TqWsnXy61,flood,,en,['https://citynews.hyderabadmorningpost.com/2020/11/01/its-the-first-time-in-living-memory-of-hyderabad-that-two-major-floods-occurr/?feed_id=15657&_unique_id=5f9e4862633e3'],,[],"['hyderabad', 'floods']",https://twitter.com/Hyderabadmpost/status/1322773439422242816
9846,1.32e+18,2020-11-01 09:51:22 India Standard Time,01-11-2020,9:51:22,530,4778325732.0,hyderabadmpost,Hyderabadmorningpost-City News,"Some #parallels between 1908 #Musi #deluge &amp; 2020 #Hyderabad #floods, though incomparable in loss of life: 1. #...  https://t.co/V41UQGSNQD",flood,,en,['https://citynews.hyderabadmorningpost.com/2020/11/01/some-parallels-between-1908-musi-deluge-2020-hyderabad-floods-though-inc/?feed_id=15633&_unique_id=5f9e37c2330e0'],,[],"['parallels', 'musi', 'deluge', 'hyderabad', 'floods']",https://twitter.com/Hyderabadmpost/status/1322755587524886528
9847,1.32e+18,2020-11-01 07:58:41 India Standard Time,01-11-2020,7:58:41,530,1.06e+18,poultryintl,poultryintl,"Poultry #feed prices have risen in #Bangladesh. In addition to rising #global corn and #soybean prices , #floods in some areas have destroyed crops such as corn in the country and domestic corn prices have face a dramatic increase.  https://t.co/XVICBCfFvC",flood,,en,[],,['https://pbs.twimg.com/media/EltFZkLXEAA3peq.jpg'],"['feed', 'bangladesh', 'global', 'soybean', 'floods']",https://twitter.com/poultryintl/status/1322727230812921857
9848,1.32e+18,2020-11-01 07:34:47 India Standard Time,01-11-2020,7:34:47,530,3301926908.0,gridpointwx,GridPointWeather,How the controversial Nile dam might fix Sudans #FLOODS  https://t.co/Ojpny6lZtf,flood,,en,['http://gpwx.news/s9vbf'],,[],['floods'],https://twitter.com/gridpointwx/status/1322721216566878208
9849,1.32e+18,2020-11-01 07:34:24 India Standard Time,01-11-2020,7:34:24,530,3111226033.0,timmelino,Tim Melino,How the controversial Nile dam might fix Sudans #FLOODS  https://t.co/iWyuwSl89U #GPWX,flood,,en,['http://gpwx.news/s9vbf'],,[],"['floods', 'gpwx']",https://twitter.com/TimMelino/status/1322721121117102080
9850,1.32e+18,2020-11-01 07:33:21 India Standard Time,01-11-2020,7:33:21,530,73981267.0,everaldatlarge,EVERALD COMPTON,Royal Commission into bushfires says Australia needs Crisis Authority. It absolutely does &amp; needs it urgently for #viruses #droughts #floods #fires etc. But must be created by Referendum that adds it to Constitution so it cant be run by incompetent political mates who need a job.,none,,en,[],,[],"['viruses', 'droughts', 'floods', 'fires']",https://twitter.com/EVERALDATLARGE/status/1322720857253314560
9851,1.32e+18,2020-11-01 06:00:10 India Standard Time,01-11-2020,6:00:10,530,16544818.0,wbg_climate,World Bank Climate,Episode 3 of Kaalavastha explores how new efforts to build #Kerala’s resilience focus on its two most important resources- rivers and remittances. Listen here:  https://t.co/yUbXkHrco0 #keralapodcast #floods  https://t.co/UOcwRsk5U8,none,,en,['http://wrld.bg/vbgF50B9JUo'],,['https://pbs.twimg.com/media/ElsqR1hWoAQ9AqD.jpg'],"['kerala', 'keralapodcast', 'floods']",https://twitter.com/WBG_Climate/status/1322697404324454400
9852,1.32e+18,2020-11-01 04:41:43 India Standard Time,01-11-2020,4:41:43,530,7.11e+17,chriscartw83,Christopher Cartwright,"An epic 2020 ... A new world record....logical, considering SSTs heading higher every year  #ClimateCrisis #hurricane  #climatechange #GlobalWarming #GretaThunberg #wildfires  #floods #flooding   https://t.co/j67BnIuBza",none,,en,['https://twitter.com/DrJeffMasters/status/1322676688002625536?s=20'],,[],"['climatecrisis', 'hurricane', 'climatechange', 'globalwarming', 'gretathunberg', 'wildfires', 'floods', 'flooding']",https://twitter.com/chriscartw83/status/1322677661077000198
9853,1.32e+18,2020-11-01 04:26:04 India Standard Time,01-11-2020,4:26:04,530,76588776.0,athermoin1,ATHER MOIN,Nala encroachments in Al-Jubail Colony razed  https://t.co/J4UIIyvmXV  #Floods #Rain #Inudation #demolition #Hyderabad #Telangana  https://t.co/eb03MAK3FG,none,,en,['http://epaper.deccanchronicle.com/articledetailpage.aspx?id=15198679'],,['https://pbs.twimg.com/media/ElsUREBUcAAXpcl.jpg'],"['floods', 'rain', 'inudation', 'demolition', 'hyderabad', 'telangana']",https://twitter.com/athermoin1/status/1322673723367854081
9854,1.32e+18,2020-11-01 04:15:49 India Standard Time,01-11-2020,4:15:49,530,34288803.0,agendascotland,Martin Grey 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,Building collapses and roads closed as winds and rain sweep in – STV News #floods #flooding   https://t.co/sMLXK9lD9i,none,,en,['https://news.stv.tv/scotland/building-collapses-and-roads-closed-as-winds-and-rain-sweep-in'],,[],"['floods', 'flooding']",https://twitter.com/agendascotland/status/1322671143258591233
9855,1.32e+18,2020-11-01 03:29:14 India Standard Time,01-11-2020,3:29:14,530,105749720.0,dianesquires,Diane Squires,"Three years ago I volunteered at a school in one of the poorest towns in #Uganda . Now the surrounding villages are underwater, the water keeps rising and the locals are forced out of their homes. It’s devastating to see. 😢. #floods #covid #donate  https://t.co/MCbBBNRgpY",flood,,en,['https://www.facebook.com/802604350/posts/10158605117944351/?d=n'],,[],"['uganda', 'floods', 'covid', 'donate']",https://twitter.com/dianesquires/status/1322659420904460288
9856,1.32e+18,2020-11-01 03:17:28 India Standard Time,01-11-2020,3:17:28,530,603951538.0,jim_pembroke,💧Jim Pembroke,"We're all waiting for a perfect vaccine. #COVID19  Waiting for a bigger fire truck. #Bushfires  Waiting for a stronger levy #floods.  Maybe, time to be proactive. #HumanImpact #climatechange   https://t.co/A1S4IBGQef",none,,en,['https://www.theguardian.com/australia-news/2020/nov/01/born-in-the-ice-age-humankind-now-faces-the-age-of-fire-and-australia-is-on-the-frontline'],,[],"['covid19', 'bushfires', 'floods', 'humanimpact', 'climatechange']",https://twitter.com/Jim_Pembroke/status/1322656458601738242
9857,1.32e+18,2020-11-01 01:32:52 India Standard Time,01-11-2020,1:32:52,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and...  https://t.co/ZPXx7BAYrl",flood,,en,['https://tmblr.co/Z2TWxmZAkSMkqm00'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322630136643133444
9858,1.32e+18,2020-11-01 01:32:51 India Standard Time,01-11-2020,1:32:51,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/7VroQMAQq5",flood,,en,['https://healthdiagnosisandherbs.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322630133061177344
9859,1.32e+18,2020-11-01 01:29:43 India Standard Time,01-11-2020,1:29:43,530,7.11e+17,chriscartw83,Christopher Cartwright,"AGW.  People who tell you we will try ""adaptation"" and ""mitigation"" are clearly in full denial mode  #ClimateCrisis #hurricane  #climatechange #GlobalWarming #GretaThunberg #wildfires  #floods #flooding",none,,en,[],,[],"['climatecrisis', 'hurricane', 'climatechange', 'globalwarming', 'gretathunberg', 'wildfires', 'floods', 'flooding']",https://twitter.com/chriscartw83/status/1322629342921445380
9860,1.32e+18,2020-11-01 01:18:09 India Standard Time,01-11-2020,1:18:09,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/cWR9hDMlUc",flood,,en,['https://worldpredictionsbyclairvoyantdimitrinkastaikova.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322626434444251137
9861,1.32e+18,2020-11-01 01:18:08 India Standard Time,01-11-2020,1:18:08,530,4437973997.0,stoyankastaikov,Stoyanka Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/FrBW5KTMR3",flood,,en,['https://worldpredictionsbyclairvoyantdimitrinkastaikova.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/StoyankaStaikov/status/1322626430501531649
9862,1.32e+18,2020-11-01 01:18:08 India Standard Time,01-11-2020,1:18:08,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/4LnkDMBnJm",flood,,en,['https://worldpredictionsbyclairvoyantdimitrinkastaikova.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322626427137740802
9863,1.32e+18,2020-11-01 01:17:41 India Standard Time,01-11-2020,1:17:41,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and...  https://t.co/VX3G02o4uN",flood,,en,['https://tmblr.co/Z2TWxmZAkETBSu00'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322626316089331715
9864,1.32e+18,2020-11-01 01:17:40 India Standard Time,01-11-2020,1:17:40,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/PDWnL7Ll05",flood,,en,['https://midtermelections2018.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322626311156891650
9865,1.32e+18,2020-11-01 01:17:39 India Standard Time,01-11-2020,1:17:39,530,4437973997.0,stoyankastaikov,Stoyanka Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/ZkbwQnytUG",flood,,en,['https://midtermelections2018.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/StoyankaStaikov/status/1322626307780452354
9866,1.32e+18,2020-11-01 01:17:38 India Standard Time,01-11-2020,1:17:38,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/4c6381C63J",flood,,en,['https://midtermelections2018.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322626303703588872
9867,1.32e+18,2020-11-01 01:11:00 India Standard Time,01-11-2020,1:11:00,530,4437973997.0,stoyankastaikov,Stoyanka Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/hxunjKiyYR",flood,,en,['https://psychicpredictionsebooks.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/StoyankaStaikov/status/1322624632218918912
9868,1.32e+18,2020-11-01 01:10:59 India Standard Time,01-11-2020,1:10:59,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/dWpG0ppA5J",flood,,en,['https://psychicpredictionsebooks.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322624628267909124
9869,1.32e+18,2020-11-01 01:10:58 India Standard Time,01-11-2020,1:10:58,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/WW3IFgQKbW",flood,,en,['https://psychicpredictionsebooks.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322624624723660803
9870,1.32e+18,2020-11-01 01:10:38 India Standard Time,01-11-2020,1:10:38,530,4437973997.0,stoyankastaikov,Stoyanka Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/CAQP3ItniV",flood,,en,['https://bilderberggrouppsychicpredictions.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/StoyankaStaikov/status/1322624542867705859
9871,1.32e+18,2020-11-01 01:10:38 India Standard Time,01-11-2020,1:10:38,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/lad3sAhwxc",flood,,en,['https://bilderberggrouppsychicpredictions.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322624539709366272
9872,1.32e+18,2020-11-01 01:10:37 India Standard Time,01-11-2020,1:10:37,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/edHSfBpsF1",flood,,en,['https://bilderberggrouppsychicpredictions.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322624536387399682
9873,1.32e+18,2020-11-01 01:09:41 India Standard Time,01-11-2020,1:09:41,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and...  https://t.co/YQR1Ina6vV",flood,,en,['https://tmblr.co/Z2TWxmZAk78Qmq00'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322624302827667458
9874,1.32e+18,2020-11-01 01:09:39 India Standard Time,01-11-2020,1:09:39,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/hZfRw3EphZ",flood,,en,['https://donaldtrumpimpeachment.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322624292920692738
9875,1.32e+18,2020-11-01 01:09:37 India Standard Time,01-11-2020,1:09:37,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/ktbbWq9gpM",flood,,en,['https://donaldtrumpimpeachment.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322624284167163904
9876,1.32e+18,2020-11-01 01:09:13 India Standard Time,01-11-2020,1:09:13,530,4437973997.0,stoyankastaikov,Stoyanka Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/EASwkfmogk",flood,,en,['https://uselection2020.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/StoyankaStaikov/status/1322624183222882305
9877,1.32e+18,2020-11-01 01:09:11 India Standard Time,01-11-2020,1:09:11,530,1054559816.0,dstaikova,Dimitrinka  Staikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/4blCwYqZRu",flood,,en,['https://uselection2020.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/DStaikova/status/1322624175555661824
9878,1.32e+18,2020-11-01 01:09:09 India Standard Time,01-11-2020,1:09:09,530,3047461101.0,ivstaikova,IvStaikova,"#MEDIA CONFIRMATION OF : “#TSUNAMI #floods streets along Turkey’s coast after huge #earthquake battered #Turkey and #Greece”, “…#meteor impact has been caught on camera as the object crashed into Earth along the #Armenian-#Turkish border” and “Turkey’s…  https://t.co/6kXcm7hrej",flood,,en,['https://uselection2020.wordpress.com/2020/10/31/media-confirmation-of-tsunami-floods-streets-along-turkeys-coast-after-huge-earthquake-battered-turkey-and-greece-meteor-impact-has-been-caught-o/'],,[],"['media', 'tsunami', 'floods', 'earthquake', 'turkey', 'greece', 'meteor', 'armenian', 'turkish']",https://twitter.com/ivstaikova/status/1322624168173645825
9879,1.32e+18,2020-11-01 00:52:26 India Standard Time,01-11-2020,0:52:26,530,2493686594.0,wiesenc,Caitlin Wiesen,"Nearly 400,000 houses damaged  by #storms and #floods battering #Vietnam.  @UNDP is on the ground in 5 provinces working to repair houses critical for safety and livelihoods of vulnerable people. #Molave @OCHAAsiaPac @sanny_jegillos @IFRCAsiaPacific @VNGovtPortal @MOFAVietNam",flood,,en,[],,[],"['storms', 'floods', 'vietnam', 'molave']",https://twitter.com/WiesenC/status/1322619960389107712
